specification_id,baseline_type,baseline_label,model_family,model_label,generic_ballot_coefficient,approval_coefficient,midterm_coefficient,complexity_score,cycle,scored_races,mean_margin_error_dem_bias,mean_absolute_error,median_absolute_error,rmse,winner_accuracy,brier_score,log_loss,actual_dem_wins,predicted_dem_wins,expected_dem_wins,predicted_win_count_error,expected_win_count_error
raw_presidential_margin__generic_only__gb_1.05,raw_presidential_margin,Raw presidential margin,generic_only,Generic ballot only,1.05,0.0,0.0,1,2022,400,3.77890540262625,5.59662530001575,4.5281565399999995,7.20145219077788,0.95,0.04059277680327597,0.14470375667711644,204,210,210.133021077002,6,6.133021077002013
raw_presidential_margin__generic_only__gb_1.10,raw_presidential_margin,Raw presidential margin,generic_only,Generic ballot only,1.1,0.0,0.0,1,2016,345,5.0273361645823185,9.502389187510435,7.516257530000001,12.012228904093314,0.9304347826086956,0.05581522471231429,0.18904616482933576,149,167,175.14015300787776,18,26.140153007877757
raw_presidential_margin__generic_only__gb_1.10,raw_presidential_margin,Raw presidential margin,generic_only,Generic ballot only,1.1,0.0,0.0,1,2018,393,2.857610805552673,6.165122475875827,5.168440630000006,7.847365109696715,0.9465648854961832,0.050606741455844734,0.17845450570938182,200,201,210.86045247423039,1,10.860452474230385
raw_presidential_margin__generic_only__gb_1.10,raw_presidential_margin,Raw presidential margin,generic_only,Generic ballot only,1.1,0.0,0.0,1,2020,407,7.454467636319437,8.157381436820668,7.408872079999995,9.970260536459275,0.9484029484029484,0.05263373157973384,0.18980400273961262,203,220,227.73038581442216,17,24.730385814422164
raw_presidential_margin__generic_only__gb_1.10,raw_presidential_margin,Raw presidential margin,generic_only,Generic ballot only,1.1,0.0,0.0,1,2022,400,3.71890540262625,5.563972196275751,4.499582155,7.1701495805697375,0.95,0.0405415369920155,0.14456508514118668,204,210,209.8851833636883,6,5.885183363688299
raw_presidential_margin__generic_plus_approval__gb_0.00,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2016,345,5.700669498082318,9.736694020636522,7.7840865765,12.309230969438493,0.9246376811594202,0.05902102819889831,0.1973242998436811,149,169,178.0051420005774,20,29.005142000577393
raw_presidential_margin__generic_plus_approval__gb_0.00,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2018,393,-4.339055860947328,6.331413225599744,4.5706512495,8.49956501318128,0.9134860050890585,0.05718644156702732,0.1947794348603508,200,170,178.22696448335097,-30,-21.77303551664903
raw_presidential_margin__generic_plus_approval__gb_0.00,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2020,407,-0.19219903033056296,4.987415422463928,3.649694502650002,6.623741230694575,0.9213759213759214,0.05011049582636838,0.16799010064482775,203,189,194.0594888575297,-14,-8.940511142470314
raw_presidential_margin__generic_plus_approval__gb_0.00,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.0,0.5,0.0,2,2022,400,4.42223873612625,5.96622088355075,5.080567003499999,7.558900915699131,0.95,0.041286942161977425,0.14655021472496588,204,210,212.79234885858682,6,8.79234885858682
raw_presidential_margin__generic_plus_approval__gb_0.05,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2016,345,5.730669498082318,9.748223890164057,7.754086576499999,12.323153298927538,0.9246376811594202,0.059171840179578855,0.19771318741620622,149,169,178.13356098474281,20,29.133560984742815
raw_presidential_margin__generic_plus_approval__gb_0.05,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2018,393,-3.9740558609473275,6.16051036506285,4.349079076499997,8.319153781172924,0.9236641221374046,0.05596062665422124,0.19177944237435204,200,174,179.78310684824464,-26,-20.216893151755357
raw_presidential_margin__generic_plus_approval__gb_0.05,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2020,407,0.1478009696694382,4.979271786037393,3.6303896233499984,6.622601645167744,0.9238329238329238,0.04939752810463901,0.16693155817888608,203,190,195.4689914991642,-13,-7.53100850083581
raw_presidential_margin__generic_plus_approval__gb_0.05,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.05,0.5,0.0,2,2022,400,4.36223873612625,5.92986323988325,5.040993058500003,7.523956034229734,0.95,0.04121102874821142,0.1463501781279174,204,210,212.54416240921418,6,8.54416240921418
raw_presidential_margin__generic_plus_approval__gb_0.10,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2016,345,5.760669498082319,9.759789107555362,7.7240865764999995,12.337132867840632,0.9246376811594202,0.059323331906224123,0.19810379340549025,149,169,178.26204529612323,20,29.262045296123233
raw_presidential_margin__generic_plus_approval__gb_0.10,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2018,393,-3.609055860947328,5.999728137716794,4.326723496500001,8.151103229398595,0.9287531806615776,0.05481751513117316,0.18900255053842557,200,176,181.3497775435855,-24,-18.650222456414497
raw_presidential_margin__generic_plus_approval__gb_0.10,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2020,407,0.4878009696694371,4.983895330951889,3.80701400365,6.638897288703427,0.9238329238329238,0.04875057042809658,0.16605465732063532,203,190,196.88617447488818,-13,-6.113825525111821
raw_presidential_margin__generic_plus_approval__gb_0.10,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.1,0.5,0.0,2,2022,400,4.30223873612625,5.894559180595751,4.990186623500001,7.48932879213397,0.95,0.041137409440399945,0.14615586848525325,204,210,212.29601266725467,6,8.296012667254672
raw_presidential_margin__generic_plus_approval__gb_0.15,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2016,345,5.790669498082317,9.771433214474202,7.6940865765,12.351169481819872,0.9217391304347826,0.05947550323386129,0.19849611868507597,149,170,178.39059487477516,21,29.39059487477516
raw_presidential_margin__generic_plus_approval__gb_0.15,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2018,393,-3.2440558609473276,5.853781907599745,4.101211406499999,7.996192723904336,0.9312977099236641,0.053759461704243124,0.18645026988365054,200,179,182.9270608992747,-21,-17.072939100725307
raw_presidential_margin__generic_plus_approval__gb_0.15,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2020,407,0.8278009696694376,5.000304613325845,3.794816453350002,6.672500421081211,0.9262899262899262,0.04817133293409674,0.1653603933307414,203,191,198.31116380020825,-12,-4.688836199791751
raw_presidential_margin__generic_plus_approval__gb_0.15,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.15,0.5,0.0,2,2022,400,4.24223873612625,5.859759180595749,4.930186623500001,7.455023615546212,0.95,0.041066085726909354,0.14596728495988953,204,210,212.04789876545533,6,8.04789876545533
raw_presidential_margin__generic_plus_approval__gb_0.20,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2016,345,5.820669498082318,9.783172344908985,7.664086576499999,12.365262946598566,0.9217391304347826,0.05962835401284571,0.1988901641276981,149,170,178.51920965985812,21,29.51920965985812
raw_presidential_margin__generic_plus_approval__gb_0.20,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2018,393,-2.8790558609473273,5.730003078892366,4.016697263499999,7.855199698246321,0.9287531806615776,0.05278879687535355,0.184124121971965,200,180,184.5150267753594,-20,-15.484973224640612
raw_presidential_margin__generic_plus_approval__gb_0.20,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2020,407,1.167800969669437,5.0321049666666315,3.7387286233499992,6.723151532481189,0.9361179361179361,0.0476615205364704,0.16484977713521673,203,195,199.7440770998826,-8,-3.2559229001174117
raw_presidential_margin__generic_plus_approval__gb_0.20,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.2,0.5,0.0,2,2022,400,4.1822387361262505,5.824959180595751,4.870186623500002,7.421044970893019,0.95,0.0409970590840689,0.1457844267347343,204,210,211.79981983846127,6,7.799819838461275
raw_presidential_margin__generic_plus_approval__gb_0.25,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2016,345,5.850669498082319,9.794911475343767,7.6340865765,12.379413068009661,0.9217391304347826,0.05978188408885868,0.1992859306052716,149,170,178.64788958963464,21,29.647889589634644
raw_presidential_margin__generic_plus_approval__gb_0.25,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2018,393,-2.514055860947328,5.624499941029772,4.0455564965000015,7.728885852491131,0.9312977099236641,0.05190781895472122,0.18202563723756032,200,181,186.1137292856496,-19,-13.886270714350388
raw_presidential_margin__generic_plus_approval__gb_0.25,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2020,407,1.5078009696694379,5.081730953424371,3.8135128733499997,6.790469143445051,0.941031941031941,0.04722282777302464,0.16452383419254302,203,197,201.1850227564519,-6,-1.8149772435480998
raw_presidential_margin__generic_plus_approval__gb_0.25,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.25,0.5,0.0,2,2022,400,4.12223873612625,5.7904467197782505,4.810186623500002,7.3873973638678345,0.95,0.04093033097596963,0.14560729301264133,204,210,211.55177502304213,6,7.551775023042126
raw_presidential_margin__generic_plus_approval__gb_0.30,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2016,345,5.8806694980823195,9.806755230552465,7.619100433500002,12.39361965199406,0.9188405797101449,0.05993609330290509,0.19968341898887934,149,171,178.77663460147093,22,29.77663460147093
raw_presidential_margin__generic_plus_approval__gb_0.30,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2018,393,-2.1490558609473287,5.533396294714249,4.0219708635,7.617981408637461,0.9312977099236641,0.05111878566932378,0.18015635264549892,200,181,187.72320551755737,-19,-12.276794482442625
raw_presidential_margin__generic_plus_approval__gb_0.30,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2020,407,1.847800969669437,5.147434754473513,3.9075757566500045,6.873963619881515,0.9434889434889435,0.04685693337521642,0.16438360325014206,203,198,202.63409904049433,-5,-0.3659009595056659
raw_presidential_margin__generic_plus_approval__gb_0.30,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.3,0.5,0.0,2,2022,400,4.0622387361262495,5.75594671977825,4.750186623499999,7.354085338323608,0.95,0.04086590285425073,0.1454358830163584,204,210,211.303763458319,6,7.303763458318997
raw_presidential_margin__generic_plus_approval__gb_0.35,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2016,345,5.910669498082319,9.818668274030724,7.649100433500003,12.407882504608846,0.9188405797101449,0.06009098149131157,0.20008263014876054,149,171,178.90544463183676,22,29.905444631836758
raw_presidential_margin__generic_plus_approval__gb_0.35,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2018,393,-1.7840558609473278,5.459235232108652,3.9492929164999993,7.5231678808766755,0.9312977099236641,0.05042390538200837,0.1785178091678313,200,181,189.3434742597951,-19,-10.656525740204899
raw_presidential_margin__generic_plus_approval__gb_0.35,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2020,407,2.187800969669438,5.234200596272774,3.9250420233499987,6.973053886700561,0.9434889434889435,0.04656549456478057,0.16443013498814246,203,200,204.0913932273493,-3,1.0913932273493003
raw_presidential_margin__generic_plus_approval__gb_0.35,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.35,0.5,0.0,2,2022,400,4.002238736126251,5.721891325293251,4.711513740000003,7.3211134750808995,0.95,0.04080377615787345,0.14527019598847044,204,210,211.05578428599097,6,7.055784285990967
raw_presidential_margin__generic_plus_approval__gb_0.40,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2016,345,5.940669498082319,9.830581317508985,7.6791004335,12.422201432035434,0.9188405797101449,0.06024654848572461,0.20048356495429814,149,171,179.03431961630622,22,30.03431961630622
raw_presidential_margin__generic_plus_approval__gb_0.40,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2018,393,-1.4190558609473274,5.4061348284165405,4.0372697834999975,7.4450600525021216,0.9389312977099237,0.049825327944359954,0.1771115490792467,200,184,190.97453475091345,-16,-9.025465249086551
raw_presidential_margin__generic_plus_approval__gb_0.40,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2020,407,2.527800969669437,5.331979868997344,4.112225763349997,7.087085802091366,0.9434889434889435,0.04635014108596129,0.1646644905490547,203,200,205.55698070594363,-3,2.55698070594363
raw_presidential_margin__generic_plus_approval__gb_0.40,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.4,0.5,0.0,2,2022,400,3.9422387361262508,5.687991325293251,4.662244573500001,7.28848639064902,0.95,0.04074395231288255,0.1451102311913373,204,210,210.8078366505614,6,6.8078366505613985
raw_presidential_margin__generic_plus_approval__gb_0.45,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2016,345,5.9706694980823185,9.842639562514783,7.7091004335000015,12.436576240587607,0.9188405797101449,0.06040279411310891,0.20088622427400757,149,171,179.16325948955796,22,30.16325948955796
raw_presidential_margin__generic_plus_approval__gb_0.45,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2018,393,-1.0540558609473285,5.367826742156997,4.208852036499998,7.384188066867701,0.9440203562340967,0.049325135215463,0.17593911307623333,200,186,192.6163654628304,-14,-7.383634537169598
raw_presidential_margin__generic_plus_approval__gb_0.45,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2020,407,2.867800969669438,5.443767151609138,4.059589106649998,7.2153509842266335,0.9459459459459459,0.046212468986335596,0.16508773995274753,203,201,207.0309240862019,-2,4.030924086201907
raw_presidential_margin__generic_plus_approval__gb_0.45,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.45,0.5,0.0,2,2022,400,3.882238736126249,5.65409132529325,4.602244573499998,7.25620873585792,0.95,0.04068643273215515,0.14495598790702666,204,210,210.55991969956403,6,6.559919699564034
raw_presidential_margin__generic_plus_approval__gb_0.50,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.5,0.5,0.0,2,2016,345,6.00066949808232,9.854726519036522,7.700257306499999,12.45100673671945,0.9188405797101449,0.06055971819574594,0.20129060897552417,149,171,179.29226418537547,22,30.292264185375473
raw_presidential_margin__generic_plus_approval__gb_0.50,raw_presidential_margin,Raw presidential margin,generic_plus_approval,Generic ballot + approval,0.5,0.5,0.0,2,2018,393,-0.6890558609473285,5.355636289737151,4.163619323500008,7.340980699360256,0.9465648854961832,0.04892533128832127,0.1750020372258184,200,187,194.2689229344576,-13,-5.731077065542394
