specification_id,training_environment_mae,training_environment_max_error,training_raw_mae,complexity_score,training_simplicity_adjusted_score,held_out_cycle
lb21__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,3.7585413697466925,4.549507181533679,4.140475161884576,5,3.9085413697466924,2018
lb21__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,3.7585413697466925,4.549507181533679,4.140475161884576,5,3.9085413697466924,2018
lb21__hl30__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,3.7585413697466925,4.549507181533679,4.140475161884576,4,3.8785413697466926,2018
lb21__hl30__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,3.89051979824331,4.70916249971275,4.287117860214151,3,3.98051979824331,2018
lb21__hl30__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,3.89051979824331,4.70916249971275,4.287117860214151,3,3.98051979824331,2018
lb21__hl30__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,3.89051979824331,4.70916249971275,4.287117860214151,2,3.95051979824331,2018
lb21__hl30__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,3.9260883114111773,4.814896844324947,4.32663843040067,4,4.046088311411177,2018
lb21__hl30__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,3.9260883114111773,4.814896844324947,4.32663843040067,4,4.046088311411177,2018
lb21__hl30__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,3.9260883114111773,4.814896844324947,4.32663843040067,3,4.016088311411178,2018
lb21__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,3.8166060954649375,4.4977449795228015,4.204991523793737,4,3.9366060954649376,2018
lb21__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,3.8166060954649375,4.4977449795228015,4.204991523793737,4,3.9366060954649376,2018
lb21__hl30__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,3.8166060954649375,4.4977449795228015,4.204991523793737,3,3.9066060954649373,2018
lb21__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,3.839703608190989,4.572545007174842,4.230655426822683,5,3.989703608190989,2018
lb21__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,3.839703608190989,4.572545007174842,4.230655426822683,5,3.989703608190989,2018
lb21__hl30__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,3.839703608190989,4.572545007174842,4.230655426822683,4,3.9597036081909893,2018
lb30__equal__q_all__sample_equal__quality_off__partisan_downweight__poll_level,4.047524895018784,4.640962059760314,4.461567967742456,1,4.077524895018784,2018
lb30__equal__q_all__sample_equal__quality_off__partisan_exclude__poll_level,4.047524895018784,4.640962059760314,4.461567967742456,1,4.077524895018784,2018
lb30__equal__q_all__sample_equal__quality_off__partisan_include__poll_level,4.047524895018784,4.640962059760314,4.461567967742456,0,4.047524895018784,2018
lb30__equal__q_all__sample_equal__quality_on__partisan_downweight__poll_level,4.063830862933788,4.70981004415998,4.479685709870237,2,4.123830862933787,2018
lb30__equal__q_all__sample_equal__quality_on__partisan_exclude__poll_level,4.063830862933788,4.70981004415998,4.479685709870237,2,4.123830862933787,2018
lb30__equal__q_all__sample_equal__quality_on__partisan_include__poll_level,4.063830862933788,4.70981004415998,4.479685709870237,1,4.093830862933788,2018
lb30__equal__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,4.031189300510645,4.38881641726142,4.443417307177857,2,4.091189300510645,2018
lb30__equal__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,4.031189300510645,4.38881641726142,4.443417307177857,2,4.091189300510645,2018
lb30__equal__q_all__sample_sqrt__quality_off__partisan_include__poll_level,4.031189300510645,4.38881641726142,4.443417307177857,1,4.061189300510645,2018
lb30__equal__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,4.038433351277621,4.442366268670085,4.451466252474496,3,4.128433351277621,2018
lb30__equal__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,4.038433351277621,4.442366268670085,4.451466252474496,3,4.128433351277621,2018
lb30__equal__q_all__sample_sqrt__quality_on__partisan_include__poll_level,4.038433351277621,4.442366268670085,4.451466252474496,2,4.09843335127762,2018
lb30__equal__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,4.132302130654796,4.653312554083659,4.555764896226913,2,4.192302130654795,2018
lb30__equal__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,4.132302130654796,4.653312554083659,4.555764896226913,2,4.192302130654795,2018
lb30__equal__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,4.132302130654796,4.653312554083659,4.555764896226913,1,4.162302130654796,2018
lb30__equal__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,4.159787004018522,4.725977128331245,4.586303644408831,3,4.249787004018522,2018
lb30__equal__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,4.159787004018522,4.725977128331245,4.586303644408831,3,4.249787004018522,2018
lb30__equal__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,4.159787004018522,4.725977128331245,4.586303644408831,2,4.219787004018522,2018
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,4.090256617925118,4.3958298284071855,4.509047659860605,3,4.180256617925118,2018
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,4.090256617925118,4.3958298284071855,4.509047659860605,3,4.180256617925118,2018
lb30__equal__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,4.090256617925118,4.3958298284071855,4.509047659860605,2,4.150256617925118,2018
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,4.105713124509207,4.4523576775767175,4.526221556065147,4,4.225713124509207,2018
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,4.105713124509207,4.4523576775767175,4.526221556065147,4,4.225713124509207,2018
lb30__equal__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,4.105713124509207,4.4523576775767175,4.526221556065147,3,4.195713124509207,2018
lb30__equal__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,3.93558587642028,4.6286115654369695,4.337191280410785,2,3.99558587642028,2018
lb30__equal__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,3.93558587642028,4.6286115654369695,4.337191280410785,2,3.99558587642028,2018
lb30__equal__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,3.93558587642028,4.6286115654369695,4.337191280410785,1,3.96558587642028,2018
lb30__equal__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,3.9353210519512563,4.693642959988715,4.336897031000758,3,4.025321051951257,2018
lb30__equal__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,3.9353210519512563,4.693642959988715,4.336897031000758,3,4.025321051951257,2018
lb30__equal__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,3.9353210519512563,4.693642959988715,4.336897031000758,2,3.9953210519512563,2018
lb30__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,3.956146065683572,4.381775072018044,4.360035935147775,3,4.046146065683572,2018
lb30__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,3.956146065683572,4.381775072018044,4.360035935147775,3,4.046146065683572,2018
lb30__equal__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,3.956146065683572,4.381775072018044,4.360035935147775,2,4.0161460656835715,2018
lb30__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,3.951669838228466,4.432331957703715,4.3550623490865465,4,4.071669838228466,2018
lb30__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,3.951669838228466,4.432331957703715,4.3550623490865465,4,4.071669838228466,2018
lb30__equal__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,3.951669838228466,4.432331957703715,4.3550623490865465,3,4.041669838228466,2018
lb30__equal__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,4.088803476479161,4.653312554083659,4.507433058253986,2,4.148803476479161,2018
lb30__equal__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,4.088803476479161,4.653312554083659,4.507433058253986,2,4.148803476479161,2018
lb30__equal__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,4.088803476479161,4.653312554083659,4.507433058253986,1,4.118803476479162,2018
lb30__equal__q_prefer_rv__sample_equal__quality_on__partisan_downweight__poll_level,4.110968565020748,4.725977128331245,4.532060934411303,3,4.200968565020748,2018
lb30__equal__q_prefer_rv__sample_equal__quality_on__partisan_exclude__poll_level,4.110968565020748,4.725977128331245,4.532060934411303,3,4.200968565020748,2018
lb30__equal__q_prefer_rv__sample_equal__quality_on__partisan_include__poll_level,4.110968565020748,4.725977128331245,4.532060934411303,2,4.170968565020748,2018
lb30__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_downweight__poll_level,4.047284203481045,4.3958298284071855,4.461300532700523,3,4.137284203481045,2018
lb30__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_exclude__poll_level,4.047284203481045,4.3958298284071855,4.461300532700523,3,4.137284203481045,2018
lb30__equal__q_prefer_rv__sample_sqrt__quality_off__partisan_include__poll_level,4.047284203481045,4.3958298284071855,4.461300532700523,2,4.107284203481044,2018
lb30__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_downweight__poll_level,4.058475305066999,4.4523576775767175,4.47373509001825,4,4.178475305066999,2018
lb30__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_exclude__poll_level,4.058475305066999,4.4523576775767175,4.47373509001825,4,4.178475305066999,2018
lb30__equal__q_prefer_rv__sample_sqrt__quality_on__partisan_include__poll_level,4.058475305066999,4.4523576775767175,4.47373509001825,3,4.148475305066999,2018
lb30__hl14__q_all__sample_equal__quality_off__partisan_downweight__poll_level,3.9122935503403564,4.650866747139506,4.311310918099758,2,3.9722935503403565,2018
lb30__hl14__q_all__sample_equal__quality_off__partisan_exclude__poll_level,3.9122935503403564,4.650866747139506,4.311310918099758,2,3.9722935503403565,2018
lb30__hl14__q_all__sample_equal__quality_off__partisan_include__poll_level,3.9122935503403564,4.650866747139506,4.311310918099758,1,3.9422935503403562,2018
lb30__hl14__q_all__sample_equal__quality_on__partisan_downweight__poll_level,3.9442356789651534,4.747287204600202,4.34680217212731,3,4.034235678965153,2018
lb30__hl14__q_all__sample_equal__quality_on__partisan_exclude__poll_level,3.9442356789651534,4.747287204600202,4.34680217212731,3,4.034235678965153,2018
lb30__hl14__q_all__sample_equal__quality_on__partisan_include__poll_level,3.9442356789651534,4.747287204600202,4.34680217212731,2,4.004235678965153,2018
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,3.902100394263163,4.427614334663733,4.299985189125099,3,3.9921003942631628,2018
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,3.902100394263163,4.427614334663733,4.299985189125099,3,3.9921003942631628,2018
lb30__hl14__q_all__sample_sqrt__quality_off__partisan_include__poll_level,3.902100394263163,4.427614334663733,4.299985189125099,2,3.962100394263163,2018
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,3.9203535214077267,4.49680638994416,4.320266441507947,4,4.040353521407726,2018
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,3.9203535214077267,4.49680638994416,4.320266441507947,4,4.040353521407726,2018
lb30__hl14__q_all__sample_sqrt__quality_on__partisan_include__poll_level,3.9203535214077267,4.49680638994416,4.320266441507947,3,4.010353521407727,2018
lb30__hl14__q_largest_sample__sample_equal__quality_off__partisan_downweight__poll_level,3.9830475184584593,4.663917414862089,4.389926438230984,3,4.073047518458459,2018
lb30__hl14__q_largest_sample__sample_equal__quality_off__partisan_exclude__poll_level,3.9830475184584593,4.663917414862089,4.389926438230984,3,4.073047518458459,2018
lb30__hl14__q_largest_sample__sample_equal__quality_off__partisan_include__poll_level,3.9830475184584593,4.663917414862089,4.389926438230984,2,4.043047518458459,2018
lb30__hl14__q_largest_sample__sample_equal__quality_on__partisan_downweight__poll_level,4.025871419650914,4.7654566544797525,4.4375085506670455,4,4.1458714196509145,2018
lb30__hl14__q_largest_sample__sample_equal__quality_on__partisan_exclude__poll_level,4.025871419650914,4.7654566544797525,4.4375085506670455,4,4.1458714196509145,2018
lb30__hl14__q_largest_sample__sample_equal__quality_on__partisan_include__poll_level,4.025871419650914,4.7654566544797525,4.4375085506670455,3,4.115871419650914,2018
lb30__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_downweight__poll_level,3.9584132143962605,4.434402871419909,4.362554989272985,4,4.07841321439626,2018
lb30__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_exclude__poll_level,3.9584132143962605,4.434402871419909,4.362554989272985,4,4.07841321439626,2018
lb30__hl14__q_largest_sample__sample_sqrt__quality_off__partisan_include__poll_level,3.9584132143962605,4.434402871419909,4.362554989272985,3,4.048413214396261,2018
lb30__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_downweight__poll_level,3.9851282297789927,4.507755011256272,4.392238339698244,5,4.135128229778993,2018
lb30__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,3.9851282297789927,4.507755011256272,4.392238339698244,5,4.135128229778993,2018
lb30__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_include__poll_level,3.9851282297789927,4.507755011256272,4.392238339698244,4,4.105128229778993,2018
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,3.8259333743569695,4.637816079416922,4.2153551670071066,3,3.9159333743569693,2018
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,3.8259333743569695,4.637816079416922,4.2153551670071066,3,3.9159333743569693,2018
lb30__hl14__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,3.8259333743569695,4.637816079416922,4.2153551670071066,2,3.8859333743569695,2018
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,3.8439229238437136,4.729117754720651,4.235343555325709,4,3.9639229238437137,2018
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,3.8439229238437136,4.729117754720651,4.235343555325709,4,3.9639229238437137,2018
lb30__hl14__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,3.8439229238437136,4.729117754720651,4.235343555325709,3,3.9339229238437134,2018
lb30__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,3.8345435855438073,4.42078874533455,4.224922068325815,4,3.9545435855438074,2018
lb30__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,3.8345435855438073,4.42078874533455,4.224922068325815,4,3.9545435855438074,2018
lb30__hl14__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,3.8345435855438073,4.42078874533455,4.224922068325815,3,3.924543585543807,2018
lb30__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,3.8417731727629363,4.485795681469215,4.232954943013736,5,3.991773172762936,2018
lb30__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_exclude__poll_level,3.8417731727629363,4.485795681469215,4.232954943013736,5,3.991773172762936,2018
lb30__hl14__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,3.8417731727629363,4.485795681469215,4.232954943013736,4,3.9617731727629364,2018
lb30__hl14__q_prefer_rv__sample_equal__quality_off__partisan_downweight__poll_level,3.939348481619964,4.663917414862089,4.341371952854877,3,4.029348481619964,2018
lb30__hl14__q_prefer_rv__sample_equal__quality_off__partisan_exclude__poll_level,3.939348481619964,4.663917414862089,4.341371952854877,3,4.029348481619964,2018
lb30__hl14__q_prefer_rv__sample_equal__quality_off__partisan_include__poll_level,3.939348481619964,4.663917414862089,4.341371952854877,2,3.9993484816199643,2018
