district_id,rating,model_margin_label,model_margin_dem,dem_win_probability,district_partisan_baseline_dem,incumbency_adjustment_dem,candidate_quality_adjustment_dem,region,district_type,tested_multiplier
UT-3,Safe R,R+37.2,-37.1528,0.0020412830909666,-41.12,0.0,0.0,Mountain West,Rural,0.9
AL-6,Safe R,R+36.9,-36.923399999999994,0.0021206705939823,-38.559999999999995,-2.0,0.0,Deep South,Rural,0.9
AR-4,Safe R,R+36.5,-36.5228,0.0022667625183683,-38.489999999999995,-2.0,0.0,Middle South,Rural,0.9
PA-15,Safe R,R+36.1,-36.063399999999994,0.0024466969159407,-37.7,-2.0,0.0,Appalachia,Rural,0.9
PA-9,Safe R,R+35.8,-35.843399999999995,0.0025378422470421,-37.48,-2.0,0.0,Northeast,Rural,0.9
GA-14,Safe R,R+35.5,-35.462799999999994,0.0027035922690564,-37.42999999999999,-2.0,0.0,Southeast,Rural,0.9
MS-1,Safe R,R+33.8,-33.773399999999995,0.0035796648966865,-35.41,-2.0,0.0,Deep South,Rural,0.9
LA-1,Safe R,R+33.7,-33.681,0.0036350164622545,-38.64,0.0,0.0,Deep South,Exurban,0.9
IN-8,Safe R,R+33.1,-33.09219999999999,0.0040083201459349,-35.38999999999999,-2.0,0.0,Midwest,Rural,0.9
GA-9,Safe R,R+32.2,-32.1528,0.004684502731865,-34.12,-2.0,0.0,Southeast,Rural,0.9
ND-AL,Safe R,R+32.1,-32.1134,0.004715219996884,-35.75,0.0,0.0,Great Plains,Rural,0.9
FL-1,Safe R,R+31.9,-31.8534,0.0049230098970955,-35.49,0.0,0.0,Deep South,Rural,0.9
OH-6,Safe R,R+31.5,-31.523399999999995,0.0051999125070552,-33.16,-2.0,0.0,Appalachia,Rural,0.9
LA-3,Safe R,R+31.4,-31.3934,0.005313201533318,-35.03,0.0,0.0,Deep South,Rural,0.9
MN-7,Safe R,R+31.2,-31.212199999999996,0.0054752157753125,-35.51,0.0,0.0,Midwest,Rural,0.9
PA-14,Safe R,R+31.2,-31.193399999999997,0.0054923039847677,-32.83,-2.0,0.0,Appalachia,Rural,0.9
KY-4,Safe R,R+31.0,-31.023399999999995,0.0056492531005781,-34.66,0.0,0.0,Appalachia,Rural,0.9
TN-3,Safe R,R+30.9,-30.8634,0.0058010407830372,-34.5,0.0,0.0,Appalachia,Rural,0.9
IN-6,Safe R,R+30.4,-30.4422,0.006220284021894,-32.74,-2.0,0.0,Midwest,Rural,0.9
TX-11,Safe R,R+30.1,-30.051,0.0066365787369029,-33.01,-2.0,0.0,Middle South,Mixed,0.9
LA-4,Safe R,R+29.3,-29.2734,0.0075479701944961,-32.910000000000004,0.0,0.0,Deep South,Rural,0.9
LA-5,Safe R,R+28.9,-28.8634,0.0080774671005479,-32.5,0.0,0.0,Deep South,Rural,0.9
TN-2,Safe R,R+28.8,-28.8134,0.0081445100589658,-32.45,0.0,0.0,Appalachia,Rural,0.9
IN-3,Safe R,R+28.8,-28.7922,0.0081731026120329,-31.09,-2.0,0.0,Midwest,Rural,0.9
CA-20,Safe R,R+28.8,-28.763399999999997,0.0082121048668945,-30.4,-2.0,0.0,Pacific,Rural,0.9
GA-3,Safe R,R+28.8,-28.76280000000001,0.0082129193735703,-30.730000000000004,-2.0,0.0,Southeast,Rural,0.9
OK-4,Safe R,R+28.7,-28.663399999999996,0.0083489679287437,-32.3,0.0,0.0,Great Plains,Rural,0.9
UT-4,Safe R,R+28.6,-28.6128,0.0084190799976596,-32.58,0.0,0.0,Mountain West,Rural,0.9
LA-6,Safe R,R+28.3,-28.253399999999992,0.0089341497128887,-31.889999999999993,0.0,0.0,Deep South,Rural,0.9
GA-8,Safe R,R+28.2,-28.2228,0.008979420077967,-30.19,-2.0,0.0,Southeast,Rural,0.9
IN-4,Safe R,R+27.2,-27.2222,0.0105917322645599,-29.52,-2.0,0.0,Midwest,Rural,0.9
IN-9,Safe R,R+27.2,-27.2022,0.0106267211365475,-29.499999999999996,-2.0,0.0,Midwest,Rural,0.9
KS-1,Safe R,R+27.2,-27.1534,0.0107125745708699,-30.79,0.0,0.0,Great Plains,Rural,0.9
MI-9,Safe R,R+27.1,-27.13219999999999,0.0107500849945696,-31.429999999999993,0.0,0.0,Midwest,Rural,0.9
MT-2,Safe R,R+26.8,-26.7528,0.0114437705434984,-28.72,-2.0,0.0,Mountain West,Rural,0.9
MS-3,Safe R,R+26.1,-26.093399999999995,0.0127561948638138,-27.729999999999997,-2.0,0.0,Deep South,Rural,0.9
OH-12,Safe R,R+26.0,-26.0498,0.0128480322028205,-29.67,-2.0,0.0,Midwest,Exurban,0.9
IA-4,Safe R,R+25.5,-25.5222,0.0140124155647743,-29.819999999999997,0.0,0.0,Midwest,Rural,0.9
AZ-9,Safe R,R+25.5,-25.4728,0.0141266241936918,-29.44,0.0,0.0,Southwest,Rural,0.9
UT-2,Safe R,R+25.4,-25.382799999999996,0.0143370598646239,-29.34999999999999,0.0,0.0,Mountain West,Rural,0.9
AL-5,Safe R,R+25.3,-25.3234,0.0144776365529874,-28.96,0.0,0.0,Deep South,Rural,0.9
MI-2,Safe R,R+25.1,-25.0922,0.015037842957463,-29.389999999999997,0.0,0.0,Midwest,Rural,0.9
NJ-4,Safe R,R+24.9,-24.861,0.01561938277191,-27.82,-2.0,0.0,Mid-Atlantic,Mixed,0.9
SD-AL,Safe R,R+24.7,-24.663399999999996,0.0161339078651452,-28.299999999999997,0.0,0.0,Great Plains,Rural,0.9
OR-2,Safe R,R+24.6,-24.623399999999997,0.016240073972348,-26.26,-2.0,0.0,Pacific,Rural,0.9
ID-2,Safe R,R+23.7,-23.742800000000003,0.0187592048075729,-25.71,-2.0,0.0,Mountain West,Rural,0.9
FL-19,Safe R,R+23.3,-23.341000000000005,0.0200324369154876,-28.300000000000004,0.0,0.0,Southeast,Mixed,0.9
FL-6,Safe R,R+23.1,-23.121,0.0207650564772582,-28.08,0.0,0.0,Southeast,Mixed,0.9
AR-3,Safe R,R+21.8,-21.8216,0.0256573406223821,-24.45,-2.0,0.0,Middle South,Rural,0.9
MO-6,Safe R,R+21.8,-21.7622,0.0259059967897366,-26.06,0.0,0.0,Midwest,Rural,0.9
IN-2,Safe R,R+21.6,-21.639799999999997,0.0264257974977525,-25.26,-2.0,0.0,Midwest,Exurban,0.9
MI-5,Safe R,R+20.9,-20.9104,0.0297401289590858,-26.2,0.0,0.0,Midwest,Mixed,0.9
OH-5,Safe R,R+20.0,-19.991,0.0344951186058898,-22.95,-2.0,0.0,Midwest,Rural,0.9
TX-36,Safe R,R+20.0,-19.990999999999996,0.0344951186058898,-22.949999999999996,-2.0,0.0,Urban South,Rural,0.9
TX-4,Safe R,R+20.0,-19.9616,0.0346586868800358,-22.59,-2.0,0.0,Middle South,Rural,0.9
TX-14,Safe R,R+19.8,-19.769799999999996,0.035744266424873,-23.389999999999997,-2.0,0.0,Middle South,Mixed,0.9
TX-8,Safe R,R+19.7,-19.7016,0.0361381110289268,-24.33,0.0,0.0,Middle South,Rural,0.9
SC-7,Safe R,R+19.4,-19.431599999999996,0.0377386979035155,-24.059999999999995,0.0,0.0,Southeast,Rural,0.9
IL-16,Safe R,R+19.4,-19.381,0.0380461468284111,-22.34,-2.0,0.0,Midwest,Rural,0.9
TX-12,Safe R,R+19.3,-19.3416,0.0382872082745203,-21.97,-2.0,0.0,Middle South,Rural,0.9
PA-16,Safe R,R+19.2,-19.211,0.0390967894788541,-22.17,-2.0,0.0,Midwest,Rural,0.9
TX-6,Safe R,R+19.2,-19.1816,0.0392812901202988,-21.81,-2.0,0.0,Middle South,Rural,0.9
TN-6,Safe R,R+19.0,-18.9598,0.0407003550127451,-24.58,0.0,0.0,Middle South,Mixed,0.9
TX-3,Safe R,R+18.9,-18.9016,0.0410807720768727,-21.53,-2.0,0.0,Middle South,Rural,0.9
VA-6,Safe R,R+18.8,-18.801599999999997,0.0417423694622516,-23.429999999999996,0.0,0.0,Mid-Atlantic,Rural,0.9
GA-11,Safe R,R+18.5,-18.5316,0.0435799507167286,-23.16,0.0,0.0,Southeast,Rural,0.9
KS-4,Safe R,R+18.5,-18.5222,0.0436452972537578,-22.82,0.0,0.0,Great Plains,Rural,0.9
NY-24,Safe R,R+17.9,-17.9322,0.047938988087181,-22.23,0.0,0.0,Northeast,Rural,0.9
PA-11,Safe R,R+17.7,-17.7498,0.0493456931983491,-21.369999999999997,-2.0,0.0,Mid-Atlantic,Mixed,0.9
TX-25,Likely R,R+17.6,-17.589199999999998,0.0506165904933807,-21.54,-2.0,0.0,Urban South,Mixed,0.9
SC-4,Likely R,R+17.5,-17.471600000000002,0.0515667986312916,-22.1,0.0,0.0,Southeast,Rural,0.9
TX-5,Likely R,R+17.3,-17.2816,0.0531377177056178,-19.91,-2.0,0.0,Middle South,Rural,0.9
TX-26,Likely R,R+17.2,-17.197400000000002,0.0538482362296316,-22.14,-2.0,0.0,Urban South,Suburban,0.9
OK-1,Likely R,R+17.2,-17.1722,0.0540626217736123,-21.47,0.0,0.0,Great Plains,Rural,0.9
GA-10,Likely R,R+17.1,-17.0916,0.0547537301287343,-21.72,0.0,0.0,Southeast,Rural,0.9
SC-5,Likely R,R+16.8,-16.7916,0.0573998761621102,-21.42,0.0,0.0,Southeast,Rural,0.9
WI-7,Likely R,R+16.8,-16.761,0.0576764359952219,-21.72,0.0,0.0,Midwest,Rural,0.9
TN-4,Likely R,R+16.7,-16.721600000000006,0.0580343718113363,-21.350000000000005,0.0,0.0,Middle South,Rural,0.9
TX-31,Likely R,R+16.6,-16.6192,0.0589744125538514,-20.57,-2.0,0.0,Urban South,Mixed,0.9
CA-5,Likely R,R+16.5,-16.4722,0.0603488574196792,-18.77,-2.0,0.0,Pacific,Rural,0.9
TX-2,Likely R,R+16.5,-16.459200000000003,0.0604718394125714,-22.41,0.0,0.0,Urban South,Mixed,0.9
NC-8,Likely R,R+16.4,-16.401600000000002,0.0610195703023353,-19.03,-2.0,0.0,Mid-Atlantic,Rural,0.9
WI-5,Likely R,R+16.4,-16.3592,0.0614257215673942,-22.31,0.0,0.0,Midwest,Mixed,0.9
TX-27,Likely R,R+16.0,-15.9792,0.0651800806720533,-19.93,-2.0,0.0,Urban South,Mixed,0.9
GA-7,Likely R,R+15.9,-15.918,0.0658043466864235,-20.53,-2.0,0.0,Southeast,Suburban,0.9
NY-23,Likely R,R+15.8,-15.8322,0.0666889039524415,-20.13,0.0,0.0,Northeast,Rural,0.9
MI-1,Likely R,R+15.8,-15.821000000000002,0.0668051820921582,-20.78,0.0,0.0,Midwest,Rural,0.9
TX-22,Likely R,R+15.7,-15.671,0.0683807191393432,-20.63,0.0,0.0,Urban South,Rural,0.9
TN-7,Likely R,R+15.5,-15.4898,0.0703298627476086,-21.11,0.0,0.0,Middle South,Mixed,0.9
OH-14,Likely R,R+15.4,-15.3892,0.0714340562164805,-19.34,-2.0,0.0,Midwest,Mixed,0.9
MO-4,Likely R,R+15.4,-15.380999999999997,0.0715247620128627,-20.339999999999996,0.0,0.0,Midwest,Rural,0.9
TX-21,Likely R,R+15.3,-15.311,0.0723034169032497,-20.27,0.0,0.0,Urban South,Rural,0.9
NY-21,Likely R,R+14.9,-14.902199999999995,0.0770087999496554,-19.199999999999996,0.0,0.0,Northeast,Rural,0.9
WA-4,Likely R,R+14.9,-14.8616,0.0774911428328533,-19.49,0.0,0.0,Northwest,Rural,0.9
CA-23,Likely R,R+14.8,-14.842200000000002,0.0777225977500316,-17.14,-2.0,0.0,Pacific,Rural,0.9
NC-10,Likely R,R+14.6,-14.5616,0.0811418177115856,-17.189999999999998,-2.0,0.0,Mid-Atlantic,Rural,0.9
TX-17,Likely R,R+14.5,-14.5316,0.0815153884146921,-17.16,-2.0,0.0,Middle South,Rural,0.9
MO-3,Likely R,R+14.5,-14.491,0.0820234497721905,-19.45,0.0,0.0,Midwest,Rural,0.9
NC-5,Likely R,R+14.5,-14.4516,0.0825192499489876,-17.08,-2.0,0.0,Mid-Atlantic,Rural,0.9
TN-5,Likely R,R+14.4,-14.359800000000003,0.0836850338976661,-19.980000000000004,0.0,0.0,Middle South,Mixed,0.9
NC-13,Likely R,R+14.3,-14.2916,0.0845607856422437,-16.919999999999998,-2.0,0.0,Mid-Atlantic,Rural,0.9
TX-10,Likely R,R+14.2,-14.2392,0.0852392926647328,-20.19,0.0,0.0,Urban South,Mixed,0.9
FL-3,Likely R,R+14.2,-14.2016,0.0857291986911747,-18.83,0.0,0.0,Southeast,Rural,0.9
NC-6,Likely R,R+14.2,-14.1616,0.086253175226269,-16.79,-2.0,0.0,Mid-Atlantic,Rural,0.9
FL-28,Likely R,R+14.1,-14.139800000000006,0.0865399619844078,-19.760000000000005,0.0,0.0,Southeast,Mixed,0.9
FL-5,Likely R,R+14.1,-14.0698,0.0874666809858088,-19.69,0.0,0.0,Southeast,Mixed,0.9
CO-4,Likely R,R+14.1,-14.0622,0.0875678344261165,-18.36,0.0,0.0,Great Plains,Rural,0.9
TX-38,Likely R,R+14.0,-14.0192,0.088142144071444,-19.97,0.0,0.0,Urban South,Mixed,0.9
FL-17,Likely R,R+13.9,-13.949800000000002,0.0890762324204235,-19.57,0.0,0.0,Southeast,Mixed,0.9
KS-2,Likely R,R+13.4,-13.3904,0.0969367988442354,-18.68,0.0,0.0,Great Plains,Mixed,0.9
TN-8,Likely R,R+13.2,-13.229799999999996,0.0993053665954949,-18.84999999999999,0.0,0.0,Middle South,Mixed,0.9
OK-5,Likely R,R+13.0,-12.970399999999998,0.1032398666407227,-18.26,0.0,0.0,Great Plains,Mixed,0.9
MN-6,Likely R,R+12.8,-12.788600000000002,0.1060789972974291,-19.07,0.0,0.0,Midwest,Exurban,0.9
NC-14,Likely R,R+12.8,-12.7716,0.1063479716793063,-15.4,-2.0,0.0,Mid-Atlantic,Rural,0.9
NY-11,Likely R,R+12.7,-12.748,0.106722367347986,-19.36,0.0,0.0,Mid-Atlantic,Suburban,0.9
NC-9,Likely R,R+12.6,-12.571600000000004,0.109557728075638,-15.200000000000005,-2.0,0.0,Mid-Atlantic,Rural,0.9
OH-8,Likely R,R+12.4,-12.371000000000002,0.1128621385748578,-15.330000000000002,-2.0,0.0,Midwest,Rural,0.9
TN-9,Likely R,R+12.3,-12.2998,0.1140557494709755,-17.919999999999998,0.0,0.0,Middle South,Mixed,0.9
AZ-5,Likely R,R+12.2,-12.238,0.1151006785273528,-18.85,0.0,0.0,Southwest,Suburban,0.9
MO-5,Likely R,R+12.1,-12.111,0.1172741831762369,-17.07,0.0,0.0,Midwest,Rural,0.9
FL-2,Likely R,R+11.6,-11.5722,0.1268945402865577,-15.87,0.0,0.0,Deep South,Rural,0.9
AR-2,Likely R,R+11.6,-11.5604,0.1271125917714685,-14.85,-2.0,0.0,Middle South,Rural,0.9
IN-5,Likely R,R+11.5,-11.5474,0.1273531885192912,-16.49,-2.0,0.0,Midwest,Suburban,0.9
MD-1,Likely R,R+11.5,-11.4516,0.1291382165685284,-16.08,0.0,0.0,Mid-Atlantic,Rural,0.9
FL-15,Likely R,R+11.4,-11.419800000000004,0.1297354351932575,-17.040000000000003,0.0,0.0,Southeast,Mixed,0.9
WI-6,Likely R,R+11.2,-11.200999999999995,0.1339085576353473,-16.159999999999997,0.0,0.0,Midwest,Rural,0.9
WI-8,Likely R,R+11.0,-11.031,0.1372287915303713,-15.989999999999998,0.0,0.0,Midwest,Rural,0.9
TX-9,Likely R,R+10.5,-10.489200000000002,0.148274374495395,-16.44,0.0,0.0,Urban South,Mixed,0.9
GA-1,Lean R,R+10.4,-10.3816,0.1505534733344811,-15.009999999999998,0.0,0.0,Southeast,Rural,0.9
TX-15,Lean R,R+9.9,-9.8904,0.1613253114168828,-13.18,-2.0,0.0,Southwest,Rural,0.9
AZ-8,Lean R,R+9.9,-9.8698,0.1617903798636767,-15.49,0.0,0.0,Southwest,Mixed,0.9
NC-7,Lean R,R+9.7,-9.6704,0.166348102094907,-12.96,-2.0,0.0,Mid-Atlantic,Rural,0.9
GA-12,Lean R,R+9.6,-9.6404,0.167042641374817,-12.93,-2.0,0.0,Southeast,Rural,0.9
NE-1,Lean R,R+9.5,-9.511,0.1700650001257784,-12.47,-2.0,0.0,Great Plains,Rural,0.9
TX-32,Lean R,R+9.5,-9.469199999999995,0.1710505569964228,-15.419999999999996,0.0,0.0,Urban South,Mixed,0.9
TX-24,Lean R,R+9.3,-9.316199999999998,0.1746966463226147,-14.919999999999998,-2.0,0.0,Urban South,Suburban,0.9
KY-6,Lean R,R+8.8,-8.841000000000001,0.1864112140102251,-13.8,0.0,0.0,Appalachia,Rural,0.9
NC-3,Lean R,R+8.7,-8.720399999999998,0.1894788541532262,-12.009999999999998,-2.0,0.0,Mid-Atlantic,Rural,0.9
FL-18,Lean R,R+8.6,-8.578599999999998,0.1931350428725936,-14.859999999999998,0.0,0.0,Southeast,Mixed,0.9
FL-8,Lean R,R+8.2,-8.198599999999999,0.2031967063273197,-14.479999999999997,0.0,0.0,Southeast,Mixed,0.9
FL-9,Lean R,R+8.1,-8.148600000000002,0.2045492755989585,-14.43,0.0,0.0,Southeast,Mixed,0.9
NV-2,Lean R,R+7.8,-7.810399999999998,0.2138734443277028,-13.099999999999998,0.0,0.0,Mountain West,Rural,0.9
MN-8,Lean R,R+7.7,-7.749800000000001,0.215576480518488,-13.37,0.0,0.0,Midwest,Rural,0.9
FL-21,Lean R,R+7.7,-7.698600000000002,0.2170229970518762,-13.98,0.0,0.0,Southeast,Mixed,0.9
SC-2,Lean R,R+7.7,-7.690399999999999,0.2172553163500386,-12.98,0.0,0.0,Southeast,Rural,0.9
FL-11,Lean R,R+7.6,-7.588600000000002,0.2201544285565422,-13.87,0.0,0.0,Southeast,Mixed,0.9
TX-23,Lean R,R+7.2,-7.160399999999997,0.2326514000469596,-12.449999999999998,0.0,0.0,Southwest,Rural,0.9
NJ-2,Lean R,R+7.0,-7.030399999999998,0.2365418190439817,-10.32,-2.0,0.0,Mid-Atlantic,Rural,0.9
NC-11,Lean R,R+7.0,-6.991,0.2377297428673345,-9.95,-2.0,0.0,Appalachia,Rural,0.9
FL-26,Lean R,R+6.9,-6.858600000000004,0.2417516520090952,-13.140000000000002,0.0,0.0,Southeast,Mixed,0.9
AZ-2,Lean R,R+6.5,-6.518600000000002,0.2522904997870863,-12.8,0.0,0.0,Southwest,Mixed,0.9
FL-12,Lean R,R+6.2,-6.168599999999999,0.2634526245723392,-12.449999999999998,0.0,0.0,Southeast,Mixed,0.9
OH-7,Lean R,R+6.0,-5.967999999999999,0.2699913096490253,-10.579999999999998,-2.0,0.0,Midwest,Mixed,0.9
CA-40,Lean R,R+5.9,-5.907399999999998,0.2719865975402137,-10.849999999999998,-2.0,0.0,Pacific,Suburban,0.9
AK-AL,Lean R,R+5.9,-5.888600000000001,0.27260747159408,-12.17,0.0,0.0,Northwest,Mixed,0.9
FL-13,Lean R,R+5.7,-5.7185999999999995,0.2782618144789964,-11.999999999999998,0.0,0.0,Southeast,Mixed,0.9
VA-5,Lean R,R+5.7,-5.710399999999996,0.2785363682796588,-10.999999999999996,0.0,0.0,Mid-Atlantic,Rural,0.9
MO-2,Lean R,R+5.6,-5.619800000000001,0.2815808949187845,-11.24,0.0,0.0,Midwest,Rural,0.9
MN-1,Lean R,R+5.5,-5.539799999999997,0.2842859739834446,-11.159999999999997,0.0,0.0,Midwest,Rural,0.9
FL-4,Lean R,R+5.0,-4.980400000000003,0.3036309740445917,-10.270000000000003,0.0,0.0,Southeast,Rural,0.9
MT-1,Lean R,R+4.9,-4.920399999999999,0.3057495085922758,-10.21,0.0,0.0,Mountain West,Rural,0.9
FL-16,Lean R,R+4.9,-4.8946,0.3066630172278953,-11.175999999999998,0.0,0.0,Southeast,Mixed,0.9
WA-5,Lean R,R+4.9,-4.870399999999998,0.3075212559172568,-10.159999999999998,0.0,0.0,Northwest,Rural,0.9
SC-1,Lean R,R+4.5,-4.506800000000001,0.3205744033287125,-11.78,0.0,0.0,Southeast,Suburban,0.9
OH-15,Lean R,R+4.3,-4.277399999999999,0.3289583631505538,-9.22,-2.0,0.0,Midwest,Exurban,0.9
CO-5,Lean R,R+4.1,-4.1103999999999985,0.3351314148741176,-9.4,0.0,0.0,Mountain West,Rural,0.9
FL-7,Lean R,R+4.0,-4.048600000000001,0.3374303274412895,-10.33,0.0,0.0,Southeast,Mixed,0.9
CO-3,Lean R,R+4.0,-3.960399999999998,0.3407246359657099,-9.249999999999998,0.0,0.0,Mountain West,Rural,0.9
FL-27,Lean R,R+3.9,-3.9286,0.3419161852336252,-10.21,0.0,0.0,Southeast,Mixed,0.9
NY-2,Lean R,R+3.8,-3.838,0.3453218937355748,-10.45,0.0,0.0,Mid-Atlantic,Exurban,0.9
ME-2,Tilt R,R+3.5,-3.521000000000001,0.357361764085158,-8.48,0.0,0.0,Northeast,Rural,0.9
NC-1,Tilt R,R+2.9,-2.9003999999999976,0.3814495868051658,-10.189999999999998,2.0,0.0,Mid-Atlantic,Rural,0.9
PA-8,Tilt R,R+2.9,-2.8692,0.3826772590098202,-6.8199999999999985,-2.0,0.0,Northeast,Mixed,0.9
IA-1,Tilt R,R+2.2,-2.2079999999999993,0.4090243803316261,-6.8199999999999985,-2.0,0.0,Midwest,Mixed,0.9
FL-14,Tilt R,R+1.9,-1.9086000000000023,0.4211388620704295,-8.190000000000001,0.0,0.0,Southeast,Mixed,0.9
IA-2,Tilt R,R+1.7,-1.7080000000000028,0.4293100538242734,-8.320000000000002,0.0,0.0,Midwest,Mixed,0.9
OH-10,Tilt R,R+1.5,-1.526200000000002,0.436749007055878,-7.130000000000001,-2.0,0.0,Midwest,Suburban,0.9
TX-35,Tilt R,R+1.2,-1.2380000000000022,0.4485988975675821,-7.850000000000001,0.0,0.0,Urban South,Mixed,0.9
NY-1,Toss-Up,R+1.0,-0.998000000000002,0.4585122752275116,-7.610000000000001,0.0,0.0,Mid-Atlantic,Exurban,0.9
OH-9,Toss-Up,R+0.7,-0.7480000000000002,0.4688736361473714,-9.36,2.0,0.0,Midwest,Mixed,0.9
FL-22,Toss-Up,R+0.4,-0.4085999999999998,0.4829815765592526,-6.689999999999999,0.0,0.0,Southeast,Mixed,0.9
WI-3,Toss-Up,D+0.0,0.0220000000000011,0.500916665639662,-6.589999999999998,0.0,0.0,Midwest,Mixed,0.9
PA-10,Toss-Up,D+0.1,0.0726000000000022,0.5030249630930196,-4.869999999999997,-2.0,0.0,Mid-Atlantic,Mixed,0.9
TX-34,Toss-Up,D+1.1,1.0896,0.5452756412159334,-6.2,2.0,0.0,Southwest,Rural,0.9
VA-1,Toss-Up,D+1.2,1.1720000000000017,0.5486786533846616,-5.439999999999998,0.0,0.0,Mid-Atlantic,Exurban,0.9
MI-4,Tilt D,D+1.4,1.4219999999999997,0.5589742145184536,-5.1899999999999995,0.0,0.0,Midwest,Mixed,0.9
FL-25,Tilt D,D+2.0,2.032599999999997,0.5838909004498806,-4.910000000000003,0.0,0.0,Southeast,Mixed,0.9
IA-3,Tilt D,D+2.1,2.073199999999998,0.5855340064624139,-3.200000000000002,-2.0,0.0,Midwest,Mixed,0.9
MI-10,Tilt D,D+2.4,2.4232000000000005,0.5996163128055833,-4.85,0.0,0.0,Midwest,Mixed,0.9
TX-28,Tilt D,D+3.6,3.620799999999998,0.6464490238558374,-4.330000000000002,2.0,0.0,Southwest,Rural,0.9
WA-3,Tilt D,D+3.7,3.7032,0.6495814647395299,-3.5700000000000003,0.0,0.0,Northwest,Exurban,0.9
PA-7,Lean D,D+3.9,3.8744000000000014,0.6560483360112095,-2.059999999999999,-2.0,0.0,Mid-Atlantic,Suburban,0.9
WI-1,Lean D,D+4.5,4.514999999999999,0.6797231924722057,-3.75,0.0,0.0,Midwest,Suburban,0.9
NJ-7,Lean D,D+6.2,6.1744,0.7367349096922163,0.2400000000000003,-2.0,0.0,Mid-Atlantic,Suburban,0.9
AZ-1,Lean D,D+6.2,6.2144,0.7380259112933029,-1.72,0.0,0.0,Southwest,Suburban,0.9
NM-2,Lean D,D+6.4,6.390799999999999,0.7436703092194091,0.4399999999999997,0.0,0.0,Southwest,Rural,0.9
AZ-6,Lean D,D+6.5,6.482599999999998,0.7465759788884453,-0.4600000000000016,0.0,0.0,Southwest,Mixed,0.9
VA-2,Lean D,D+7.4,7.402600000000002,0.7744771490107407,0.4600000000000029,0.0,0.0,Mid-Atlantic,Mixed,0.9
CA-22,Lean D,D+7.5,7.460199999999999,0.7761494876162078,3.84,-2.0,0.0,Pacific,Rural,0.9
MI-8,Lean D,D+7.5,7.494999999999997,0.7771555738515018,-0.7700000000000017,0.0,0.0,Midwest,Suburban,0.9
PA-1,Lean D,D+7.5,7.524399999999998,0.7780030267227119,1.5899999999999983,-2.0,0.0,Mid-Atlantic,Suburban,0.9
MI-7,Lean D,D+7.6,7.624999999999998,0.7808853674622834,-0.6400000000000003,0.0,0.0,Midwest,Suburban,0.9
CO-8,Lean D,D+8.0,8.0244,0.7920620472302489,0.0899999999999998,0.0,0.0,Mountain West,Suburban,0.9
NY-3,Lean D,D+8.3,8.3144,0.7999102204458584,0.3799999999999985,0.0,0.0,Mid-Atlantic,Suburban,0.9
NV-3,Lean D,D+8.5,8.462599999999998,0.8038342826798639,1.5199999999999985,0.0,0.0,Mountain West,Mixed,0.9
OH-1,Lean D,D+8.6,8.574999999999998,0.8067714395730032,-1.6900000000000013,2.0,0.0,Midwest,Suburban,0.9
NY-19,Lean D,D+9.5,9.5226,0.8302077021048517,2.5799999999999996,0.0,0.0,Northeast,Exurban,0.9
NH-1,Lean D,D+9.8,9.812,0.836898942669993,3.1999999999999997,0.0,0.0,Northeast,Mixed,0.9
NY-17,Likely D,D+11.1,11.0538,0.863220497361663,3.4499999999999997,0.0,0.0,Northeast,Suburban,0.9
NV-1,Likely D,D+11.1,11.1026,0.8641779732596133,4.16,0.0,0.0,Mountain West,Mixed,0.9
NH-2,Likely D,D+11.1,11.1408,0.8649235258074203,5.1899999999999995,0.0,0.0,Northeast,Mixed,0.9
CA-48,Likely D,D+11.2,11.152,0.8651414614863226,4.540000000000001,0.0,0.0,Pacific,Mixed,0.9
NY-18,Likely D,D+11.3,11.321399999999995,0.8684016663158212,5.039999999999999,0.0,0.0,Northeast,Exurban,0.9
NV-4,Likely D,D+11.4,11.3626,0.8691844072712911,4.420000000000001,0.0,0.0,Mountain West,Mixed,0.9
KS-3,Likely D,D+11.8,11.8238,0.877679123146405,4.22,0.0,0.0,Great Plains,Suburban,0.9
VA-7,Likely D,D+12.0,11.974399999999996,0.8803483770077116,4.039999999999997,0.0,0.0,Mid-Atlantic,Suburban,0.9
CA-45,Likely D,D+12.1,12.0578,0.8818048116756568,5.76,2.0,0.0,Pacific,Urban,0.9
NE-2,Likely D,D+12.1,12.0826,0.8822349293044747,5.1400000000000015,0.0,0.0,Great Plains,Suburban,0.9
NY-4,Likely D,D+12.5,12.5332,0.8898163590840034,5.26,0.0,0.0,Mid-Atlantic,Suburban,0.9
NM-3,Likely D,D+12.9,12.851399999999998,0.8949094330246902,6.5699999999999985,0.0,0.0,Southwest,Mixed,0.9
IN-1,Likely D,D+13.0,12.994999999999996,0.8971391000829327,2.7299999999999995,2.0,0.0,Midwest,Suburban,0.9
MD-6,Likely D,D+13.2,13.2114,0.9004200018002777,6.9300000000000015,0.0,0.0,Mid-Atlantic,Mixed,0.9
WA-8,Likely D,D+13.3,13.2732,0.9013397377463972,6.0,0.0,0.0,Northwest,Suburban,0.9
OH-13,Likely D,D+13.3,13.2832,0.9014878493318468,4.010000000000002,2.0,0.0,Midwest,Mixed,0.9
CA-13,Likely D,D+13.5,13.5408,0.905235477328264,5.590000000000001,2.0,0.0,Pacific,Mixed,0.9
