retention_level,race_id,characteristics_elasticity_original,district_elasticity_used,layer_2_environment_component,layer_3_environment_component,layer_2_margin_dem,layer_3_margin_dem,layer_3_minus_layer_2_margin,scored
0.2,NY-19,1.2237189970666829,1.0428931811266977,-2.136666666666667,-2.228315097007378,2.4633333333333325,2.3716849029926217,-0.0916484303407108,True
0.2,NY-20,0.6390443788382566,0.9261653914292273,-2.136666666666667,-1.978906719687116,19.063333333333333,19.221093280312882,0.15775994697954943,True
0.2,NY-21,0.8082914764800796,0.9599548514203287,-2.136666666666667,-2.0511035325347695,-16.53666666666667,-16.45110353253477,0.08556313413189898,True
0.2,NY-22,0.8161233927057153,0.9615184600354663,-2.136666666666667,-2.054444442942447,5.363333333333333,5.445555557057553,0.08222222372421939,True
0.2,NY-23,0.8969952204196586,0.9776641749400171,-2.136666666666667,-2.0889424537885035,-19.336666666666666,-19.288942453788504,0.047724212878161865,True
0.2,NY-24,0.8283810669599466,0.9639656523334035,-2.136666666666667,-2.0596732771523727,-21.336666666666666,-21.259673277152373,0.07699338951429269,True
0.2,NY-25,0.906508930035063,0.9795635464205075,-2.136666666666667,-2.0930007775184847,19.563333333333333,19.606999222481516,0.04366588914818337,True
0.2,NY-26,0.6122582581984339,0.9208176568784608,-2.136666666666667,-1.9674803935303118,23.263333333333332,23.432519606469686,0.16918627313635426,True
0.2,OH-1,1.3453978133767202,1.0671858369698937,-2.136666666666667,-2.28022040499234,4.363333333333333,4.21977959500766,-0.1435537383256733,True
0.2,OH-2,1.230009509997084,1.044149055159085,-2.136666666666667,-2.2309984811899124,-49.53666666666667,-49.63099848118991,-0.0943318145232439,True
0.2,OH-3,0.8841806873778776,0.9751058081641433,-2.136666666666667,-2.0834760767773868,43.66333333333333,43.71652392322261,0.053190589889283046,True
0.2,OH-4,1.2335809927490604,1.0448620864325207,-2.136666666666667,-2.232521991344153,-39.83666666666667,-39.93252199134415,-0.09585532467747981,True
0.2,OH-5,1.1478654067016274,1.027749335870068,-2.136666666666667,-2.195957747642379,-30.936666666666667,-30.99595774764238,-0.05929108097571145,True
0.2,OH-6,0.6537060966002679,0.9290925407430001,-2.136666666666667,-1.9851610620542106,-32.836666666666666,-32.685161062054206,0.15150560461245988,True
0.2,OH-7,1.224448365902808,1.0430387964988395,-2.136666666666667,-2.2286262285191873,-11.336666666666666,-11.428626228519187,-0.09195956185252108,True
0.2,OH-8,1.1471531763260168,1.0276071421183497,-2.136666666666667,-2.1956539269928745,-26.136666666666667,-26.195653926992875,-0.05898726032620871,True
0.2,OH-9,1.2196779130782949,1.0420863959726308,-2.136666666666667,-2.2265912660615217,-3.036666666666667,-3.1265912660615216,-0.08992459939485453,True
0.2,OH-10,1.4300433348673964,1.0840849537150918,-2.136666666666667,-2.3163281844379133,-7.636666666666667,-7.816328184437913,-0.17966151777124661,True
0.2,OH-11,0.8516835391172228,0.9686178913473829,-2.136666666666667,-2.0696135611789086,57.46333333333333,57.53038643882109,0.06705310548775856,True
0.2,OH-12,1.6874019529194095,1.1354655023283213,-2.136666666666667,-2.426111289974847,-35.03666666666667,-35.32611128997485,-0.289444623308178,True
0.2,OH-13,1.1634270597346668,1.0308561534160214,-2.136666666666667,-2.202595981132233,0.6633333333333327,0.597404018867767,-0.06592931446556571,True
0.2,OH-14,1.31579041755344,1.061274846881729,-2.136666666666667,-2.2675905895039614,-19.03666666666667,-19.167590589503963,-0.13092392283729382,True
0.2,OH-15,1.5417351252605922,1.1063837425003051,-2.136666666666667,-2.363973263142319,-10.936666666666667,-11.163973263142319,-0.22730659647565155,True
0.2,OK-1,1.314766505644261,1.0610704272433915,-2.136666666666667,-2.267153812876714,-25.536666666666665,-25.667153812876712,-0.1304871462100472,True
0.2,OK-2,1.389380331877935,1.0759667588876793,-2.136666666666667,-2.2989823081566754,-55.53666666666667,-55.69898230815667,-0.16231564149000377,True
0.2,OK-3,1.2836457849496818,1.0548573083098598,-2.136666666666667,-2.253878448755401,-48.73666666666667,-48.8538784487554,-0.11721178208873084,True
0.2,OK-4,1.3669216751622495,1.071482984021687,-2.136666666666667,-2.289401975859672,-35.73666666666667,-35.88940197585967,-0.15273530919299816,True
0.2,OK-5,1.3118141918843542,1.060481010414025,-2.136666666666667,-2.265894425584634,-21.036666666666665,-21.165894425584632,-0.1292277589179669,True
0.2,OR-1,0.8279081463834543,0.963871235760706,-2.136666666666667,-2.0594715404087087,39.16333333333333,39.24052845959129,0.07719512625796199,True
0.2,OR-2,0.7668560494556769,0.95168244543427,-2.136666666666667,-2.033428158411224,-28.536666666666665,-28.43342815841122,0.10323850825544412,True
0.2,OR-3,0.6403272153834902,0.9264215042649819,-2.136666666666667,-1.9794539474461785,47.16333333333333,47.320546052553816,0.15721271922048885,True
0.2,OR-4,0.7879038321324613,0.9558845453258955,-2.136666666666667,-2.042406645179664,10.563333333333333,10.657593354820335,0.09426002148700263,True
0.2,OR-5,0.7474554096974927,0.9478091905894618,-2.136666666666667,-2.025152303892817,6.763333333333334,6.874847696107183,0.11151436277384974,True
0.2,OR-6,0.9088465079684356,0.9800302338683652,-2.136666666666667,-2.093997933032074,11.063333333333333,11.106002066967925,0.042668733634592115,True
0.2,PA-1,1.247758161151559,1.0476924975367459,-2.136666666666667,-2.2385696364035144,0.4633333333333325,0.3614303635964853,-0.1019029697368472,True
0.2,PA-2,0.9132510967960012,0.9809095912106178,-2.136666666666667,-2.095876826553354,42.56333333333333,42.60412317344665,0.04078984011331954,True
0.2,PA-3,0.7498561775105261,0.9482884936268356,-2.136666666666667,-2.026176414716006,80.76333333333334,80.873823585284,0.1104902519506652,False
0.2,PA-4,1.3399018423890867,1.0660885898419583,-2.136666666666667,-2.277875953628985,18.763333333333332,18.622124046371013,-0.14120928696231871,True
0.2,PA-5,1.3052363885409062,1.0591677800780275,-2.136666666666667,-2.2630884901000528,32.16333333333333,32.036911509899944,-0.12642182343338249,True
0.2,PA-6,1.5393465091694942,1.1059068655023014,-2.136666666666667,-2.3629543359565846,14.563333333333333,14.337045664043416,-0.22628766928991695,True
0.2,PA-7,1.4462033929742566,1.087311240277543,-2.136666666666667,-2.323221683393017,0.46333333333333293,0.27677831660698304,-0.1865550167263499,True
0.2,PA-8,0.937376612404149,0.9857261473333785,-2.136666666666667,-2.1061682014689858,-3.036666666666667,-3.006168201468986,0.030498465197680957,True
0.2,PA-9,0.901150028031465,0.9784936645296523,-2.136666666666667,-2.0907147965450243,-40.63666666666667,-40.59071479654502,0.04595187012164814,True
0.2,PA-10,1.4426725036986847,1.0866063133182489,-2.136666666666667,-2.321715489456659,-8.236666666666666,-8.421715489456659,-0.18504882278999268,True
0.2,PA-11,1.3880017938891007,1.075691539667563,-2.136666666666667,-2.298394256423027,-25.436666666666667,-25.598394256423028,-0.16172758975636015,True
0.2,PA-12,0.4179401327028851,0.882022873284162,-2.136666666666667,-1.8845888725838265,17.763333333333332,18.015411127416172,0.25207779408284026,True
0.2,PA-13,0.7224571395758128,0.9428183927566338,-2.136666666666667,-2.0144886325233413,-49.33666666666667,-49.21448863252334,0.12217803414333162,False
0.2,PA-14,0.7392847931318675,0.9461779618984323,-2.136666666666667,-2.021666911922984,-35.63666666666667,-35.521666911922985,0.1149997547436854,False
0.2,PA-15,0.6858494413680551,0.9355098222039196,-2.136666666666667,-1.9988726534423755,-41.13666666666667,-40.998872653442376,0.13779401322429408,True
0.2,PA-16,1.2236225256652922,1.0428739210235527,-2.136666666666667,-2.2282739445869915,-24.736666666666668,-24.828273944586993,-0.09160727792032475,True
0.2,PA-17,0.6231445732421576,0.9229910631687057,-2.136666666666667,-1.9721242383038016,3.6633333333333327,3.8278757616961983,0.1645424283628656,True
0.2,RI-1,0.8101495253307479,0.9603258029354563,-2.136666666666667,-2.051896132272092,28.963333333333335,29.04810386772791,0.08477053439457549,True
0.2,RI-2,0.8637147806446367,0.971019877318771,-2.136666666666667,-2.0747458045377747,11.563333333333333,11.625254195462224,0.061920862128891585,True
0.2,SC-1,0.9472728368248712,0.9877018862605808,-2.136666666666667,-2.1103896969767746,-12.736666666666666,-12.710389696976774,0.026276969689892127,True
0.2,SC-2,0.8241942635305225,0.9631297749154727,-2.136666666666667,-2.0578872857360606,-14.736666666666666,-14.65788728573606,0.07877938093060699,True
0.2,SC-3,0.9137877992386386,0.981016741560404,-2.136666666666667,-2.096105771134064,-41.63666666666667,-41.59610577113406,0.04056089553260733,False
0.2,SC-4,0.907847250250844,0.979830736334051,-2.136666666666667,-2.093571673300423,-22.636666666666667,-22.593571673300424,0.04309499336624256,False
0.2,SC-5,0.9060615088748556,0.9794742206973333,-2.136666666666667,-2.0928099182233026,-22.336666666666666,-22.292809918223302,0.04385674844336407,True
0.2,SC-6,0.6992858585732931,0.9381923454962302,-2.136666666666667,-2.0046043115436123,31.963333333333335,32.09539568845639,0.13206235512305753,True
0.2,SC-7,0.7819197953666362,0.9546898579504461,-2.136666666666667,-2.039853996487454,-20.836666666666666,-20.739853996487454,0.09681267017921158,True
0.2,SD-AL,1.16479839631786,1.031129934906267,-2.136666666666667,-2.203180960916391,-30.336666666666666,-30.40318096091639,-0.06651429424972477,False
0.2,TN-1,0.763082755879544,0.9509291234919628,-2.136666666666667,-2.0318185605278276,-58.33666666666667,-58.23181856052783,0.10484810613884576,True
0.2,TN-2,0.7294632155639325,0.9442171258964847,-2.136666666666667,-2.017477258998823,-33.336666666666666,-33.21747725899883,0.11918940766783948,True
0.2,TN-3,0.6904944351204088,0.9364371753623545,-2.136666666666667,-2.0008540980242313,-36.03666666666667,-35.90085409802423,0.13581256864243585,True
0.2,TN-4,0.6971626493527077,0.93776845584606,-2.136666666666667,-2.0036986006577484,-41.83666666666667,-41.70369860065775,0.13296806600892097,True
0.2,TN-5,0.7454103001362711,0.9474008932026283,-2.136666666666667,-2.024279908476283,-13.436666666666667,-13.324279908476283,0.11238675819038413,True
0.2,TN-6,0.6452438571160817,0.9274030907821437,-2.136666666666667,-1.9815512706378475,-33.236666666666665,-33.081551270637846,0.15511539602881896,True
0.2,TN-7,0.8174559679126694,0.9617845029825411,-2.136666666666667,-2.0550128880393634,-19.236666666666668,-19.155012888039362,0.08165377862730594,True
0.2,TN-8,0.7588033604561825,0.9500747604780114,-2.136666666666667,-2.029993071554685,-41.43666666666667,-41.32999307155468,0.10667359511198526,True
0.2,TN-9,0.7755281394295196,0.9534137911488686,-2.136666666666667,-2.0371274670880832,47.96333333333333,48.06287253291192,0.09953919957858659,True
0.2,TX-1,0.7459609913642188,0.9475108363536392,-2.136666666666667,-2.0245148203422763,-48.03666666666667,-47.924514820342274,0.11215184632439446,True
0.2,TX-2,1.2873987268976772,1.055606567136555,-2.136666666666667,-2.2554793651151064,-26.936666666666667,-27.055479365115108,-0.11881269844844056,True
0.2,TX-3,0.6297589717784126,0.9243115995786061,-2.136666666666667,-1.9749457844329554,-16.53666666666667,-16.374945784432956,0.16172088223371262,True
0.2,TX-4,0.8960707130915219,0.977479601001611,-2.136666666666667,-2.0885480808067762,-30.136666666666667,-30.088548080806778,0.04811858585988915,True
0.2,TX-5,0.6042718528176516,0.919223205163503,-2.136666666666667,-1.9640735816993518,-26.536666666666665,-26.36407358169935,0.17259308496731407,True
0.2,TX-6,0.6969935148532039,0.9377346888658061,-2.136666666666667,-2.003626451876606,-28.136666666666667,-28.003626451876606,0.13304021479006067,False
0.2,TX-7,1.2272355704293474,1.0435952499751395,-2.136666666666667,-2.2298151841135487,29.563333333333333,29.47018481588645,-0.09314851744688113,True
0.2,TX-8,0.8855577797136976,0.9753807387658114,-2.136666666666667,-2.084063511829618,-29.336666666666666,-29.28406351182962,0.05260315483704758,True
0.2,TX-9,1.6003669030025602,1.1180893264413194,-2.136666666666667,-2.388984194162953,53.26333333333333,53.01101580583705,-0.252317527496281,True
0.2,TX-10,1.2493113866984744,1.0480025923815375,-2.136666666666667,-2.2392322057218856,-22.936666666666667,-23.039232205721888,-0.10256553905522026,True
0.2,TX-11,1.0832203505321596,1.0148432265807765,-2.136666666666667,-2.168381694127593,-44.53666666666667,-44.568381694127595,-0.03171502746092614,False
0.2,TX-12,0.7386409073607099,0.9460494128550129,-2.136666666666667,-2.021392245466878,-22.236666666666668,-22.12139224546688,0.11527442119978915,True
0.2,TX-13,0.7785105424922799,0.9540092151790032,-2.136666666666667,-2.038399689765804,-49.63666666666667,-49.538399689765804,0.09826697690086661,True
0.2,TX-14,0.8141617860051862,0.9611268336380312,-2.136666666666667,-2.0536076678732607,-32.63666666666667,-32.553607667873266,0.08305899879340473,True
0.2,TX-15,0.9779215565671672,0.9938207722204595,-2.136666666666667,-2.123463716644382,-5.036666666666667,-5.0234637166443825,0.013202950022284554,True
0.2,TX-16,0.6428010441075662,0.9269153936011164,-2.136666666666667,-1.9805092243277191,35.26333333333333,35.41949077567228,0.15615744233895157,True
0.2,TX-17,0.677796795061331,0.9339021457710902,-2.136666666666667,-1.9954375847975632,-26.636666666666667,-26.495437584797564,0.14122908186910266,True
0.2,TX-18,0.78689389843528,0.955682916377866,-2.136666666666667,-2.041975831327374,48.46333333333333,48.55802416867263,0.0946908353392999,True
0.2,TX-19,0.9693140163039898,0.9921023135798279,-2.136666666666667,-2.1197919433488996,-50.33666666666667,-50.3197919433489,0.016874723317769735,False
0.2,TX-20,1.108791809119237,1.0199484590419605,-2.136666666666667,-2.1792898741529894,32.96333333333334,32.92071012584701,-0.042623207486329306,True
0.2,TX-21,1.330982425550149,1.0643078663753671,-2.136666666666667,-2.2740711411553685,-23.836666666666666,-23.974071141155367,-0.13740447448870086,True
0.2,TX-22,1.1021030419829094,1.0186130752587712,-2.136666666666667,-2.1764366041362417,-20.136666666666667,-20.176436604136242,-0.03976993746957547,True
0.2,TX-23,1.077339748762675,1.0136691895604544,-2.136666666666667,-2.165873168360838,-11.336666666666668,-11.365873168360839,-0.02920650169417094,True
0.2,TX-24,1.3878839792190136,1.0756680184720049,-2.136666666666667,-2.2983439994685178,-16.436666666666667,-16.59834399946852,-0.16167733280185104,True
0.2,TX-25,1.2619519122898455,1.050526219313327,-2.136666666666667,-2.2446243552661422,-35.336666666666666,-35.44462435526614,-0.10795768859947685,False
0.2,TX-26,1.249388787935459,1.04801804520783,-2.136666666666667,-2.239265223260731,-22.636666666666667,-22.73926522326073,-0.1025985565940637,False
0.2,TX-27,1.499313567393029,1.0979144597043324,-2.136666666666667,-2.345877228901591,-26.536666666666665,-26.74587722890159,-0.20921056223492585,True
0.2,TX-28,0.9243493152875216,0.9831253031189269,-2.136666666666667,-2.1006110643307743,6.863333333333333,6.899388935669226,0.036055602335892445,True
0.2,TX-29,1.048353460286762,1.007882200900713,-2.136666666666667,-2.1535083025911903,36.56333333333333,36.54649169740881,-0.01684163592452137,True
0.2,TX-30,0.7454061533071156,0.9474000653059034,-2.136666666666667,-2.024278139536947,54.56333333333333,54.67572186046306,0.11238852712972403,True
0.2,TX-31,1.270434183825789,1.0522196685877365,-2.136666666666667,-2.248242691882464,-24.436666666666667,-24.548242691882464,-0.1115760252157969,False
0.2,TX-32,1.1786456968311607,1.0338944892956674,-2.136666666666667,-2.20908789212841,32.86333333333333,32.79091210787159,-0.07242122546173846,True
0.2,TX-33,1.165798643635026,1.0313296300099084,-2.136666666666667,-2.203607642787838,49.76333333333333,49.69639235721216,-0.06694097612116678,True
0.2,TX-34,0.9542604833353237,0.9890969400339493,-2.136666666666667,-2.113370461872539,13.363333333333333,13.386629538127462,0.023296204794128528,True
0.2,TX-35,1.620138963654211,1.1220367338807335,-2.136666666666667,-2.397418488058501,43.06333333333333,42.802581511941504,-0.2607518213918283,True
0.2,TX-36,1.1653196669617274,1.0312340043633563,-2.136666666666667,-2.203403322656372,-35.73666666666667,-35.80340332265637,-0.06673665598970047,True
0.2,TX-37,1.2420755681496325,1.0465579921209387,-2.136666666666667,-2.2361455764984064,50.66333333333333,50.56385442350159,-0.09947890983173835,True
0.2,TX-38,1.369005153748038,1.0718989416203561,-2.136666666666667,-2.2902907385954947,-20.236666666666668,-20.390290738595496,-0.153624071928828,True
0.2,UT-1,0.5780632394584614,0.9139907674741031,-2.136666666666667,-1.9528936065030007,-24.036666666666665,-23.852893606503,0.18377306016366646,True
0.2,UT-2,0.8663493431855974,0.9715458564747637,-2.136666666666667,-2.0758696466677455,-21.236666666666668,-21.175869646667746,0.06079701999892251,True
0.2,UT-3,0.9123321836172932,0.9807261341202459,-2.136666666666667,-2.0954848399035924,-23.336666666666666,-23.29548483990359,0.04118182676307569,True
0.2,UT-4,0.8200972612786671,0.9623118259189971,-2.136666666666667,-2.0561396013802575,-30.036666666666665,-29.956139601380258,0.0805270652864074,True
0.2,VA-1,1.7153525865660728,1.141045726925901,-2.136666666666667,-2.438034369865009,-10.336666666666668,-10.638034369865009,-0.3013677031983413,True
0.2,VA-2,1.513564482293117,1.1007595939817436,-2.136666666666667,-2.3519563324743262,1.7633333333333328,1.5480436675256737,-0.21528966580765907,True
0.2,VA-3,0.9983434702481178,0.9978979200408881,-2.136666666666667,-2.1321752224873647,38.26333333333333,38.26782477751264,0.004491444179308246,True
0.2,VA-4,1.2565460591044897,1.0494469638196176,-2.136666666666667,-2.2423183460279166,35.56333333333333,35.45768165397209,-0.10565167936124453,True
0.2,VA-5,1.352736788530522,1.0686510320059697,-2.136666666666667,-2.283351038386089,-12.436666666666667,-12.58335103838609,-0.14668437171942195,True
0.2,VA-6,1.4644745300455644,1.0909589947363485,-2.136666666666667,-2.331015718753332,-25.636666666666667,-25.83101571875333,-0.19434905208666464,True
0.2,VA-7,1.3513676243013142,1.0683776842169166,-2.136666666666667,-2.282766985276812,6.663333333333332,6.517233014723187,-0.14610031861014505,True
0.2,VA-8,1.2890446765158643,1.0559351739460425,-2.136666666666667,-2.256181488331378,55.86333333333333,55.74381851166862,-0.11951482166470839,True
0.2,VA-9,0.7077247732239104,0.9398771387537123,-2.136666666666667,-2.008204153137099,-46.03666666666667,-45.9082041531371,0.12846251352956983,True
0.2,VA-10,1.506587594558206,1.0993666881519484,-2.136666666666667,-2.348980157017997,17.963333333333335,17.751019842982004,-0.21231349035133107,True
0.2,VA-11,1.4623198659034518,1.0905288252454763,-2.136666666666667,-2.3300965899411685,41.16333333333333,40.969903410058826,-0.19342992327450048,True
0.2,VT-AL,0.6002929105303859,0.918428826334585,-2.136666666666667,-1.962376258934897,33.46333333333333,33.637623741065106,0.17429040773177462,True
0.2,WA-1,0.8202622899440977,0.9623447731870193,-2.136666666666667,-2.0562099987095985,30.463333333333335,30.543790001290404,0.08045666795706907,True
0.2,WA-2,0.7165738599924348,0.9416438211222078,-2.136666666666667,-2.011978964464451,22.763333333333332,22.888021035535548,0.12468770220221614,True
0.2,WA-3,0.9412137924168832,0.9864922239298193,-2.136666666666667,-2.1078050517967144,-6.336666666666668,-6.307805051796715,0.0288616148699532,True
0.2,WA-4,0.8368462220354164,0.9656556843796037,-2.136666666666667,-2.063284312291087,-21.136666666666667,-21.06328431229109,0.07338235437557827,True
0.2,WA-5,0.5350245245383847,0.9053982719091984,-2.136666666666667,-1.9345343076459878,-14.136666666666667,-13.934534307645988,0.20213235902067872,True
0.2,WA-6,0.7415742392562694,0.9466350400362563,-2.136666666666667,-2.022643535544135,17.063333333333333,17.177356464455865,0.11402313112253282,True
0.2,WA-7,0.2738091060949235,0.8532477295747396,-2.136666666666667,-1.8231059821913607,75.36333333333333,75.67689401780864,0.3135606844753056,True
0.2,WA-8,0.7301441141811088,0.9443530643964864,-2.136666666666667,-2.017767714260493,6.563333333333333,6.682232285739508,0.11889895240617498,True
0.2,WA-9,0.5703909945286014,0.9124590365510236,-2.136666666666667,-1.949620808097354,45.06333333333333,45.250379191902645,0.18704585856931288,True
0.2,WA-10,0.7393420625362842,0.9461893954903592,-2.136666666666667,-2.0216913416977347,17.563333333333333,17.678308658302264,0.11497532496893115,True
0.2,WI-1,1.2816212028184326,1.0544531091367235,-2.136666666666667,-2.2530148098554665,-6.136666666666667,-6.2530148098554665,-0.11634814318879982,True
0.2,WI-2,0.721712388419559,0.9426697063699944,-2.136666666666667,-2.014170939277222,41.66333333333333,41.785829060722776,0.12249572738944892,True
0.2,WI-3,1.2604324348978064,1.0502228621434786,-2.136666666666667,-2.243976182113233,-6.836666666666668,-6.943976182113233,-0.1073095154465653,True
0.2,WI-4,0.7946174769158788,0.9572248958250446,-2.136666666666667,-2.0452705274128458,52.96333333333333,53.054729472587155,0.09139613925382406,True
0.2,WI-5,1.2833778313104185,1.0548038125105255,-2.136666666666667,-2.2537641460641566,-27.036666666666665,-27.153764146064155,-0.11709747939748993,True
0.2,WI-6,1.200854323121443,1.0383283466554014,-2.136666666666667,-2.2185615673537082,-19.836666666666666,-19.918561567353706,-0.08189490068703975,False
0.2,WI-7,1.142061747229666,1.0265906600507353,-2.136666666666667,-2.193482043641738,-24.136666666666667,-24.193482043641737,-0.05681537697507011,True
0.2,WI-8,1.200407887777446,1.0382392177462219,-2.136666666666667,-2.218371128584428,-19.636666666666667,-19.71837112858443,-0.08170446191776293,False
0.2,WV-1,0.7193320921678334,0.9421944903923777,-2.136666666666667,-2.013155561138381,-45.03666666666667,-44.91315556113838,0.12351110552828715,True
0.2,WV-2,0.7086176439119044,0.940055396572071,-2.136666666666667,-2.008585030675659,-41.13666666666667,-41.00858503067566,0.12808163599100908,True
0.2,WY-AL,1.0650346958056458,1.0112125383069137,-2.136666666666667,-2.1606241235157726,-45.83666666666667,-45.86062412351578,-0.023957456849103664,True
0.3,AK-AL,0.3965056715089177,0.8167776384787662,-2.136666666666667,-1.7451815542162974,-10.236666666666666,-9.845181554216296,0.3914851124503702,True
0.3,AL-1,0.5592064101536939,0.865458284060175,-2.136666666666667,-1.8491958669419077,-32.43666666666667,-32.14919586694191,0.2874707997247583,False
0.3,AL-2,0.4770623068582373,0.8408804732128662,-2.136666666666667,-1.7966812777648244,-33.53666666666666,-33.196681277764824,0.3399853889018374,True
0.3,AL-3,0.6034035092094013,0.8786822148964988,-2.136666666666667,-1.8774509991621862,-38.23666666666667,-37.97745099916219,0.25921566750448477,True
0.3,AL-4,0.708762250392704,0.9102059288093514,-2.136666666666667,-1.9448066678893146,-65.93666666666667,-65.74480666788932,0.19185999877734616,True
0.3,AL-5,0.5453669144897855,0.8613174572326393,-2.136666666666667,-1.840348300287073,-29.236666666666668,-28.940348300287074,0.2963183663795945,True
0.3,AL-6,0.5788495652895639,0.8713355866540966,-2.136666666666667,-1.8617537034842535,-34.03666666666667,-33.76175370348425,0.2749129631824161,False
0.3,AL-7,0.2891130270354814,0.7846453733937518,-2.136666666666667,-1.67652561448465,31.863333333333333,32.323474385515354,0.4601410521820206,True
0.3,AR-1,0.5518735487117757,0.863264265570001,-2.136666666666667,-1.8445079807679026,-45.03666666666667,-44.7445079807679,0.2921586858987695,True
0.3,AR-2,0.6868946364407756,0.903663060145251,-2.136666666666667,-1.9308267385103535,-17.236666666666665,-17.030826738510353,0.2058399281563119,True
0.3,AR-3,0.7825607055719241,0.9322866917546181,-2.136666666666667,-1.9919858980490344,-27.536666666666665,-27.391985898049032,0.1446807686176328,True
0.3,AR-4,0.7075675517804728,0.9098484706920554,-2.136666666666667,-1.9440428990453589,-39.33666666666667,-39.14404289904536,0.1926237676213134,True
0.3,AZ-1,0.8480318473330027,0.9518758926053886,-2.136666666666667,-2.033841490533514,-2.636666666666667,-2.533841490533514,0.10282517613315312,True
0.3,AZ-2,0.7205798340594606,0.9137417923026699,-2.136666666666667,-1.952361629553372,-10.036666666666667,-9.852361629553371,0.1843050371132957,True
0.3,AZ-3,0.7998671598213217,0.9374648450476107,-2.136666666666667,-2.003049885585062,50.46333333333333,50.59695011441494,0.13361678108160646,True
0.3,AZ-4,0.634288618028775,0.8879231504245283,-2.136666666666667,-1.8971957980737426,10.163333333333334,10.402804201926259,0.23947086859292455,True
0.3,AZ-5,0.7135474380148026,0.9116376741389195,-2.136666666666667,-1.9478658304101584,-20.536666666666665,-20.347865830410157,0.18880083625650812,True
0.3,AZ-6,0.6066430840467436,0.8796515073275272,-2.136666666666667,-1.8795220539898168,-2.036666666666667,-1.7795220539898167,0.2571446126768504,True
0.3,AZ-7,0.9294623150962454,0.976240181137388,-2.136666666666667,-2.085899853696886,32.66333333333333,32.71410014630311,0.05076681296978336,True
0.3,AZ-8,0.7256641270251922,0.9152630310257296,-2.136666666666667,-1.955612009624976,-17.636666666666667,-17.45561200962498,0.18105465704168822,False
0.3,AZ-9,0.5939003790371404,0.8758388442044956,-2.136666666666667,-1.871375663783606,-29.936666666666667,-29.671375663783607,0.2652910028830604,False
0.3,CA-1,0.8878640468005744,0.9637938298019884,-2.136666666666667,-2.0593061496769156,-23.236666666666668,-23.159306149676915,0.07736051698975288,True
0.3,CA-2,0.8410948999506004,0.9498003330243292,-2.136666666666667,-2.029406711561984,49.36333333333333,49.47059328843802,0.10725995510468778,True
0.3,CA-3,0.8469691890216088,0.9515579414205201,-2.136666666666667,-2.0331621348351785,-3.9366666666666674,-3.8331621348351783,0.10350453183148911,True
0.3,CA-4,0.9130710973098556,0.9713358698825445,-2.136666666666667,-2.075420975315704,36.46333333333333,36.5245790246843,0.06124569135096891,True
0.3,CA-5,0.9637625155007622,0.9865029243380145,-2.136666666666667,-2.1078279150022246,-16.436666666666667,-16.407827915002226,0.028838751664441276,True
0.3,CA-6,0.9510181015496044,0.9826897498935295,-2.136666666666667,-2.0996804322725087,18.263333333333332,18.30031956772749,0.03698623439415982,True
0.3,CA-7,0.8897205216749975,0.9643492937546746,-2.136666666666667,-2.060492990989155,37.06333333333333,37.13950700901085,0.07617367567751643,True
0.3,CA-8,1.1059725573299952,1.0290526798097515,-2.136666666666667,-2.198742559193503,53.86333333333333,53.801257440806495,-0.062075892526834764,True
0.3,CA-9,1.2826269896496327,1.0819083206738829,-2.136666666666667,-2.311677445173197,10.463333333333333,10.288322554826802,-0.17501077850653068,True
0.3,CA-10,0.9663119688971707,0.9872657299543298,-2.136666666666667,-2.109457776335752,39.26333333333333,39.29054222366425,0.027208890330918223,False
0.3,CA-11,0.5766866002061284,0.8706884197296638,-2.136666666666667,-1.8603709234890489,74.36333333333333,74.63962907651096,0.2762957431776272,True
0.3,CA-12,0.4413584150582895,0.8301977405033055,-2.136666666666667,-1.7738558388753964,80.56333333333333,80.92614416112461,0.3628108277912787,True
0.3,CA-13,1.2988082344862568,1.0867498072677302,-2.136666666666667,-2.322022088195384,8.763333333333334,8.577977911804616,-0.1853554215287172,True
0.3,CA-14,0.9551440530660136,0.9839242494116597,-2.136666666666667,-2.1023181462429132,45.36333333333333,45.397681853757085,0.03434852042375525,True
0.3,CA-15,0.7464807470452574,0.9214914385292267,-2.136666666666667,-1.9689200403241147,55.16333333333333,55.33107995967588,0.16774662634255577,False
0.3,CA-16,0.9029181500495904,0.968298071583037,-2.136666666666667,-2.0689302129490894,52.86333333333333,52.93106978705091,0.06773645371757908,False
0.3,CA-17,0.6361331305567821,0.8884750352001864,-2.136666666666667,-1.8983749918777322,47.26333333333333,47.50162500812227,0.23829167478893964,True
0.3,CA-18,1.1871993984869955,1.0533560425295387,-2.136666666666667,-2.2506707442047817,43.96333333333333,43.84932925579522,-0.11400407753811237,True
0.3,CA-19,0.7726211578195487,0.9293127433546093,-2.136666666666667,-1.9856315616343492,39.46333333333333,39.61436843836565,0.15103510503232087,True
0.3,CA-20,1.1194344866525388,1.033080537431366,-2.136666666666667,-2.207348748311686,-29.036666666666665,-29.107348748311686,-0.0706820816450211,True
0.3,CA-21,1.2836294327903577,1.082208255263336,-2.136666666666667,-2.312318305412662,20.163333333333334,19.987681694587337,-0.17565163874599676,True
0.3,CA-22,1.193693717622195,1.055299166148685,-2.136666666666667,-2.2548225516710243,8.763333333333334,8.645177448328976,-0.11815588500435759,True
