race_id,state,district,region,district_type,dra_population_dataset,dra_data_status,total_population,voting_age_population,white_population_share,black_population_share,hispanic_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,black_vap_share,hispanic_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,pres_2020_margin_dem,pres_2024_margin_dem,dra_composite_margin_dem,dra_composite_dem_two_party_share,dra_map_year,dra_source_zip,dra_data_available,presidential_margin_average_2020_2024_dem,presidential_swing_2020_to_2024_dem,presidential_margin_range_2020_2024,presidential_average_absolute_margin,presidential_baseline_competitiveness,presidential_party_lean,presidential_trend_direction,dra_composite_minus_presidential_average_dem,dra_composite_absolute_margin,dra_composite_competitiveness,structural_profile_version,structural_profile_stage,political_baseline_method,demographic_source,structural_profile_notes
FL-28,FL,28,Southeast,Mixed,2020 Census,available,769221.0,609100.0,15.158062507393844,11.232272649862653,72.64544259712099,2.243568493319865,1.1759949351356762,0.1020512960514598,15.324905598423904,10.3281891315055,73.25135445739616,2.22656378263011,1.1436545723198162,0.0958791659825972,-6.600000000000001,-25.40000000000001,3.3039241304047096,51.651962065202355,2026.0,FL-2026-Congressional-district-data.zip,True,-16.000000000000007,-18.800000000000008,18.800000000000008,16.000000000000007,84.0,Republican,Republican,19.303924130404717,3.3039241304047096,96.69607586959529,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-1,GA,1,Southeast,Rural,2020 Census,available,765137.0,589266.0,57.589163770671135,30.1623108018564,7.7539055097322445,3.077488083833353,2.087469302883013,0.3505254614533084,60.40514809950005,28.174881971808997,6.777584316760173,2.9893121272905616,2.0009639110350843,0.291549147583604,-13.4,-15.7,-16.69703400427286,41.65148299786357,2024.0,GA-2024-Congressional-district-data.zip,True,-14.55,-2.299999999999999,2.299999999999999,14.55,85.45,Republican,Republican,-2.147034004272861,16.69703400427286,83.30296599572713,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-2,GA,2,Southeast,Rural,2020 Census,available,765137.0,587555.0,39.94199731551343,51.38883624762624,5.946516767585413,1.9912773790837457,1.5930480423767246,0.254333537654041,42.72740424300704,49.29104509365081,5.1184995447234725,1.893439763086009,1.5445362561802725,0.2188731267711108,10.300000000000004,7.5,8.311175236662864,54.15558761833143,2024.0,GA-2024-Congressional-district-data.zip,True,8.900000000000002,-2.8000000000000043,2.8000000000000043,8.900000000000002,91.1,Democratic,Republican,-0.5888247633371382,8.311175236662864,91.68882476333714,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-3,GA,3,Southeast,Rural,2020 Census,available,765136.0,586319.0,64.36685765667802,24.694564103636477,6.310642813826561,2.7733631668095606,2.153473369440204,0.1414127684490077,66.8320487652626,23.316317567740427,5.33395642986156,2.5469070591265166,2.0901591113370026,0.118365599613862,-30.10000000000001,-31.0,-34.72823220624929,32.635883896875356,2024.0,GA-2024-Congressional-district-data.zip,True,-30.550000000000004,-0.8999999999999915,0.8999999999999915,30.550000000000004,69.44999999999999,Republican,Republican,-4.178232206249284,34.72823220624929,65.27176779375071,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-4,GA,4,Southeast,Urban,2020 Census,available,765137.0,582946.0,19.709280821604494,50.69928653299997,19.247141361612364,10.577321447008837,2.0038241517532156,0.1557890939792481,21.751242825235956,50.58564601180898,17.00346172715826,10.639578966147807,1.901548342385058,0.145124934385003,57.7,52.2,55.68107580395352,77.84053790197676,2024.0,GA-2024-Congressional-district-data.zip,True,54.95,-5.5,5.5,54.95,45.05,Democratic,Republican,0.7310758039535159,55.68107580395352,44.31892419604648,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-5,GA,5,Southeast,Urban,2020 Census,available,765137.0,613735.0,31.02098055642323,52.7440183914776,9.88515782140976,6.188042141472703,1.593962911217207,0.1369689349750436,33.65149453754471,51.06373271851858,8.590026640162286,6.3271607452727965,1.5260658101623663,0.1347487107627885,72.8,72.1,70.85258434435765,85.42629217217883,2024.0,GA-2024-Congressional-district-data.zip,True,72.44999999999999,-0.7000000000000028,0.7000000000000028,72.44999999999999,27.55000000000001,Democratic,Republican,-1.5974156556423367,70.85258434435765,29.147415655642348,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-6,GA,6,Southeast,Urban,2020 Census,available,765136.0,593690.0,29.780065243303152,53.52238033499927,12.33610756780494,4.2021287718784635,1.676433993433847,0.1475554672633361,32.80146204248008,51.75091377655005,10.64326500362142,4.305614040997827,1.6289646111607068,0.131213259445165,49.5,50.0,44.40318983360878,72.2015949168044,2024.0,GA-2024-Congressional-district-data.zip,True,49.75,0.5,0.5,49.75,50.25,Democratic,Stable,-5.346810166391222,44.40318983360878,55.59681016639122,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-7,GA,7,Southeast,Suburban,2020 Census,available,765137.0,579339.0,63.7170859597693,9.328525479750684,10.23646745615491,14.761147350082403,1.8782257295098783,0.1365768483291227,66.76919730934738,8.927588165133022,9.048070300808336,13.231976442117654,1.789453152644652,0.1260056719813442,-19.199999999999996,-21.1,-28.30555505396149,35.84722247301926,2024.0,GA-2024-Congressional-district-data.zip,True,-20.15,-1.9000000000000057,1.9000000000000057,20.15,79.85,Republican,Republican,-8.155555053961493,28.30555505396149,71.69444494603852,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-8,GA,8,Southeast,Rural,2020 Census,available,765136.0,585857.0,57.91427929152464,31.57974530018193,7.168660212040735,2.1536040651596577,1.6829687794065369,0.1657221722674139,60.521936240413616,30.03582785560299,6.099099268251467,2.0272865221376546,1.63077337985208,0.1435503885760518,-27.59999999999999,-31.3,-31.692769217768515,34.15361539111574,2024.0,GA-2024-Congressional-district-data.zip,True,-29.449999999999996,-3.70000000000001,3.70000000000001,29.449999999999996,70.55000000000001,Republican,Republican,-2.242769217768519,31.692769217768515,68.30723078223149,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-9,GA,9,Southeast,Rural,2020 Census,available,765135.0,582752.0,60.905591823665105,13.782012324622452,16.137805746698294,7.6166950930228,2.4113391754396285,0.1380148601227234,64.50514112349678,12.64963483608808,13.719386634451704,7.3743204656526276,2.314535171050464,0.1184037120421723,-32.3,-34.9,-38.43981478361091,30.780092608194543,2024.0,GA-2024-Congressional-district-data.zip,True,-33.599999999999994,-2.6000000000000014,2.6000000000000014,33.599999999999994,66.4,Republican,Republican,-4.839814783610919,38.43981478361091,61.56018521638909,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-10,GA,10,Southeast,Rural,2020 Census,available,765137.0,590322.0,62.48018328743741,25.33886088373716,7.606219539768695,2.940127062212388,1.9707581779472172,0.1486008388040311,65.27894945470439,23.69418724018417,6.45088612655466,2.7844125748320407,1.93030244510623,0.1226449293775261,-21.299999999999997,-21.9,-25.920931268089436,37.03953436595528,2024.0,GA-2024-Congressional-district-data.zip,True,-21.599999999999998,-0.6000000000000014,0.6000000000000014,21.599999999999998,78.4,Republican,Republican,-4.3209312680894385,25.920931268089436,74.07906873191057,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-11,GA,11,Southeast,Rural,2020 Census,available,765135.0,589100.0,66.68470269952361,13.527678122161449,12.14779091271475,5.157259829964647,2.4543381233377115,0.1340939834146915,69.37379052792396,12.831098285520286,10.435749448310984,4.745544050246139,2.3613987438465456,0.1235783398404345,-21.9,-23.7,-29.324548988584883,35.33772550570756,2024.0,GA-2024-Congressional-district-data.zip,True,-22.799999999999997,-1.8000000000000007,1.8000000000000007,22.799999999999997,77.2,Republican,Republican,-6.524548988584886,29.324548988584883,70.67545101141512,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-12,GA,12,Southeast,Rural,2020 Census,available,765136.0,588119.0,52.127072834110535,38.55014010581125,5.6284111582777445,2.6663233725769016,1.7415204617218376,0.2657043976495681,54.64778386687048,36.72011956763852,4.867722348708339,2.5544150078470516,1.6734708451860931,0.2230841037273069,-10.200000000000005,-14.1,-14.14183052337964,42.92908473831018,2024.0,GA-2024-Congressional-district-data.zip,True,-12.150000000000002,-3.899999999999995,3.899999999999995,12.150000000000002,87.85,Republican,Republican,-1.9918305233796385,14.14183052337964,85.85816947662036,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-13,GA,13,Southeast,Urban,2020 Census,available,765136.0,572137.0,24.583734133539657,53.3220237970766,14.484353108466992,7.71379205788252,1.9176982915455552,0.1726490453984651,27.82882421517923,51.45201236766719,12.657283133235572,7.742201605559508,1.8506057115690824,0.1566058479000659,40.5,42.4,35.55828578430236,67.77914289215119,2024.0,GA-2024-Congressional-district-data.zip,True,41.45,1.8999999999999986,1.8999999999999986,41.45,58.55,Democratic,Democratic,-5.89171421569764,35.55828578430236,64.44171421569763,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
GA-14,GA,14,Southeast,Rural,2020 Census,available,765136.0,579137.0,69.98964889901926,13.77990318061103,11.941798582212837,2.108644737667552,2.809173793939901,0.1378839840237552,73.12173112752251,12.591148553796424,9.997461740486274,1.9465169726679523,2.675878073754569,0.1134446598991257,-37.49999999999999,-37.4,-42.75517977366156,28.62241011316922,2024.0,GA-2024-Congressional-district-data.zip,True,-37.449999999999996,0.09999999999999432,0.09999999999999432,37.449999999999996,62.550000000000004,Republican,Stable,-5.305179773661564,42.75517977366156,57.24482022633844,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
HI-1,HI,1,Pacific,Mixed,2020 Census,available,726395.0,585659.0,14.77185277982365,3.5937747368855786,7.764508290943633,68.17282607947466,2.222069259837967,21.1800742020526,16.08666476567422,3.1144403142442956,6.60742855484164,68.12206420459687,1.871737649383003,17.92732631104448,29.4,24.7,36.99374830116879,68.4968741505844,2022.0,HI-2022-Congressional-district-data.zip,True,27.049999999999997,-4.699999999999999,4.699999999999999,27.049999999999997,72.95,Democratic,Republican,9.943748301168796,36.99374830116879,63.00625169883121,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
HI-2,HI,2,Pacific,Mixed,2020 Census,available,728876.0,570246.0,28.408535882646703,2.836970897656117,11.321816056503438,45.12962424335552,3.4830341512136496,32.96184810585065,31.81276150994483,2.4101878838255772,9.54149612623324,43.4184544915703,3.0104551369058266,27.963019468790662,29.5,21.6,36.039247751430906,68.01962387571545,2022.0,HI-2022-Congressional-district-data.zip,True,25.55,-7.899999999999999,7.899999999999999,25.55,74.45,Democratic,Republican,10.489247751430906,36.039247751430906,63.960752248569094,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
IA-1,IA,1,Midwest,Mixed,2020 Census,available,797584.0,618402.0,83.38331761921002,6.077478986539349,5.633387831250376,2.866657305061285,1.7260877851110352,0.1532127023611306,85.81828648678368,4.731226613109272,4.6793186309229275,2.6975980025937822,1.5924916154863664,0.1304976374591285,-2.8999999999999986,-8.5,-3.4571900629784564,48.27140496851077,2022.0,IA-2022-Congressional-district-data.zip,True,-5.699999999999999,-5.600000000000001,5.600000000000001,5.699999999999999,94.3,Republican,Republican,2.242809937021543,3.4571900629784564,96.54280993702154,1.0,foundation_existing_validated_sources,mean of 2020 and 2024 Democratic presidential margins,Dave's Redistricting district-data export,"Foundation profile includes DRA demographics, DRA composite election margin, and presidential results."
