race_id,state,district,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem
CA-46,CA,46,2026,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066,132689,486278,23761,119649,31768,5503,579828,116973,346791,15716,96490,24915,3751,200578,127295,69223,17.45756289585378,63.97839135022485,3.1261758847258,15.741922412001063,4.179637031520947,0.7240160722884592,20.173741178418428,59.80928827169436,2.7104589636926812,16.641141855860702,4.296963927233594,0.6469159819808633,64.77523687397593,29.55047374795184
CA-47,CA,47,2026,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760065,353573,137878,21860,238792,13660,4246,607214,299582,101553,16291,182129,10102,2966,308515,167805,134821,46.518784577634804,18.140290633037964,2.876069809818897,31.417312992967705,1.7972147118996402,0.558636432410386,49.33713649553535,16.724416762459363,2.682909155586004,29.994203032209402,1.6636638812675597,0.48846041099184145,55.4496308975435,10.899261795087005
CA-48,CA,48,2026,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066,325779,304909,44321,74155,31929,7238,580265,274728,208488,30504,54558,23016,5084,267893,133722,128944,42.861935674007256,40.1161214947123,5.831204132272724,9.756389576694655,4.20081940252557,0.9522857225556728,47.34526466355889,35.929790699077145,5.256908481469673,9.402255865854395,3.9664635985282586,0.8761514135782789,50.909520074924046,1.8190401498480961
CA-49,CA,49,2026,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067,434796,164145,26638,121957,18805,7387,591574,356610,116236,19096,88280,13692,5173,334172,179136,148315,57.20495693142841,21.596122447100058,3.504691033816756,16.045559141496735,2.474123991700732,0.9718880046101199,60.281553956056214,19.648598484720424,3.22799852596632,14.922900600770149,2.314503341931863,0.8744468147687356,54.70620031699399,9.412400633987986
CA-50,CA,50,2026,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066,417088,140896,32977,154045,18609,6928,627559,360378,104836,25286,123448,13949,5200,330968,186481,137181,54.87523451910755,18.537337547002497,4.338702165338273,20.26731889072791,2.448340012577855,0.9114997908076404,57.42535761577796,16.705361567597627,4.0292625872627115,19.671138490564235,2.2227392165517506,0.8286073500658903,57.615969746216734,15.231939492433465
CA-51,CA,51,2026,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067,385587,205434,68684,88812,24538,8772,608756,328618,148586,50274,70206,18237,6371,316762,186930,123290,50.73065927082744,27.028406706250895,9.036571775909229,11.684759369897654,3.2283996016140684,1.1541087825152256,53.981890938241264,24.408137250392603,8.258481230575141,11.532699472366597,2.9957815610852294,1.0465605267134943,60.257236799690546,20.514473599381084
CA-52,CA,52,2026,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066,117198,459616,68467,122027,29206,8184,580170,101922,333445,50356,95145,19792,5903,234203,156252,73531,15.419450416148072,60.470538084850524,9.008033512879145,16.054789978765,3.842561040751724,1.0767485981480556,17.56760949376907,57.47367151007463,8.67952496682007,16.399503593774238,3.4114138959270557,1.0174603995380664,67.99980851499024,35.99961702998046
CO-1,CO,1,2022,2020 Census,CO-2022-Congressional-district-data.zip,721714,392965,200616,77809,39732,25596,2965,586410,344786,143369,56656,30722,19566,2094,346104,264460,69088,54.44885370105055,27.79716064812377,10.7811404517579,5.505227832631762,3.546557223498505,0.41082755773062457,58.796064187172796,24.4485939871421,9.661499633362324,5.238996606469876,3.3365733872205454,0.3570880442011562,79.28693921114802,58.57387842229604
CO-2,CO,2,2022,2020 Census,CO-2022-Congressional-district-data.zip,721720,549122,102698,13401,36784,18133,2015,585162,460289,71618,9482,27833,13527,1473,401204,260801,123406,76.08518539045613,14.229618134456576,1.8568142770049327,5.096713406861387,2.5124702100537606,0.2791941473147481,78.66009754563693,12.239003899774763,1.6204059730467801,4.756460604072035,2.3116675382201852,0.25172516328811506,67.88033534006408,35.76067068012816
CO-3,CO,3,2022,2020 Census,CO-2022-Congressional-district-data.zip,721730,481577,185799,13113,11622,37956,2216,568559,398631,129506,8454,8141,27593,1465,358925,155496,188935,66.72536821248943,25.74356061130894,1.8168844304656866,1.6102974796669114,5.259030385324151,0.3070400288196417,70.11251250969556,22.77793509556616,1.4869169250684626,1.4318654704261122,4.8531462873685935,0.25766894904486604,45.14576214103841,-9.708475717923184
CO-4,CO,4,2022,2020 Census,CO-2022-Congressional-district-data.zip,721794,546832,98457,20558,36567,20619,2458,543496,426412,64267,13378,24379,14500,1569,379329,136284,228600,75.76011992341306,13.640595516172205,2.848181059970019,5.066126900472988,2.856632224706772,0.340540375785889,78.45724715545285,11.824742040419801,2.461471657565097,4.4855895903557705,2.6679129193223132,0.28868657727011793,37.349952313612,-25.300095372776006
CO-5,CO,5,2022,2020 Census,CO-2022-Congressional-district-data.zip,721714,473462,129138,63028,39114,27477,6690,551904,381336,85324,42273,27175,19232,4209,318474,123774,178557,65.60244085607319,17.89323748742577,8.733099260926073,5.41959834505081,3.807186780358979,0.9269599869200265,69.09462515220038,15.459935061170059,7.659484258131849,4.9238635704760245,3.484663999536151,0.7626326317620455,40.93989700030761,-18.12020599938478
CO-6,CO,6,2022,2020 Census,CO-2022-Congressional-district-data.zip,721681,402940,159402,91318,56338,23163,3890,553634,331034,107508,63003,40606,16756,2651,336713,189090,133988,55.83353309841883,22.087598260173124,12.653513117291435,7.80649622201499,3.209589832626881,0.5390193173992387,59.79293179248384,19.418605071220338,11.379900800890118,7.334448390091649,3.0265482250006324,0.4788361986438694,58.52766205065031,17.055324101300613
CO-7,CO,7,2022,2020 Census,CO-2022-Congressional-district-data.zip,721697,540488,109182,16964,32417,24720,2020,584413,452432,77677,11945,23725,18627,1353,404677,209427,177373,74.89126323096812,15.12850960998868,2.350570945978714,4.491774248749822,3.4252601853686517,0.2798958565713866,77.41648457512068,13.291456555552324,2.043931260940465,4.05962906369297,3.1873007616189235,0.23151435714126825,54.14348500517063,8.286970010341262
CO-8,CO,8,2022,2020 Census,CO-2022-Congressional-district-data.zip,721664,373277,278098,21988,33210,30123,2460,535998,300744,184927,13910,23257,21423,1536,289321,139717,135972,51.72448674175239,38.53566202554097,3.0468472862717277,4.601864579638169,4.174103183753104,0.34087885775097554,56.10916458643502,34.50143470684592,2.595158937160213,4.339008727644506,3.996843271803253,0.2865682334635577,50.67920736772233,1.3584147354446496
CT-1,CT,1,2022,2020 Census,CT-2022-Congressional-district-data.zip,721189,411361,128216,133181,49243,11724,1192,575609,350479,89239,97385,35899,8694,837,303714,184571,111239,57.03927819198574,17.778418694683364,18.46686513521421,6.828029822972896,1.6256487550420209,0.1652826096903863,60.88838082795787,15.503405957863759,16.91860273206291,6.236698870240041,1.5104002890851256,0.14541120795540027,62.39511848821879,24.79023697643758
CT-2,CT,2,2022,2020 Census,CT-2022-Congressional-district-data.zip,721188,562700,67036,42913,33870,16555,1623,585785,471982,45353,30179,25661,12088,1084,331464,173759,147672,78.02403811488821,9.295218445121106,5.950320859470762,4.696417577663522,2.2955179509365102,0.22504534185260985,80.57256501958909,7.742260385636368,5.151890198622361,4.38061746203812,2.063555741440972,0.18505082922915403,54.05794711773289,8.115894235465776
CT-3,CT,3,2022,2020 Census,CT-2022-Congressional-district-data.zip,721189,437845,121255,119756,40442,11549,1084,583771,377621,83523,87230,31046,8569,793,303936,176653,121436,60.71154718111341,16.813207078865595,16.605355877585488,5.607683977431713,1.6013832712368048,0.1503073396848815,64.68649521815918,14.3074938631758,14.94250313907337,5.318181273136212,1.4678701066000195,0.13584093762793972,59.26183119806501,18.523662396130014
CT-4,CT,4,2022,2020 Census,CT-2022-Congressional-district-data.zip,721189,410531,155911,100488,48354,9497,954,555195,330507,110251,74375,34170,6812,728,295474,179296,111367,56.92419046879528,21.618604831743134,13.933656780677465,6.704761165242398,1.3168531411322135,0.13228155171529238,59.52989490179126,19.858067886058052,13.396194129990365,6.154594331721287,1.2269562946352182,0.13112510019002332,61.685181808486114,23.37036361697223
CT-5,CT,5,2022,2020 Census,CT-2022-Congressional-district-data.zip,721189,456795,150875,71078,33784,11585,1118,568867,383204,102329,50031,23948,8534,852,298786,155803,136206,63.33915242744967,20.920313537782746,9.855668902326574,4.684486313573834,1.6063750279053064,0.15502177653846633,67.36267000898276,17.988211655800036,8.794850114350103,4.209771352530557,1.5001749090736498,0.1497713876881591,53.35554726052964,6.711094521059282
FL-1,FL,1,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,533911,59438,116673,35309,25419,3524,605557,436951,40502,81991,25681,19277,2297,345089,103225,232937,69.40931149825603,7.727038133384294,15.167682629569395,4.590228295899358,3.304511967301985,0.4581258181978911,72.15687375424609,6.688387715772421,13.539765868448388,4.240888966686868,3.1833502048527222,0.3793201961169634,30.70692106781849,-38.58615786436302
FL-2,FL,2,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,486775,54315,188670,23108,18717,1746,619356,405585,39777,143006,17234,14504,1142,354039,154816,192332,63.28155367573168,7.061039675203875,24.527411498126025,3.0040781517925277,2.4332409021594574,0.22698288268261008,65.48495534070874,6.4223160831573445,23.08946712391581,2.7825676993522306,2.3417872758155247,0.18438507094465864,44.59654095659488,-10.806918086810237
FL-3,FL,3,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,500368,89389,135375,30817,15704,1358,624295,422810,66407,99159,24257,12159,994,331360,139136,185885,65.0486661180597,11.620717583113306,17.59897350696354,4.00626087951317,2.041545927633281,0.1765422420864745,67.72599492227232,10.637118669859602,15.883356426048582,3.885502847211655,1.9476369344620732,0.15921959970847116,42.80831084760677,-14.38337830478646
FL-4,FL,4,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,400933,67385,262951,28670,16913,2425,590934,326940,46192,187108,21169,12759,1609,333211,146202,180785,52.12195194878975,8.760161254047926,34.18406413761455,3.7271473347711517,2.198717923717631,0.31525400372584733,55.32597548964859,7.816778185042661,31.66309604795121,3.5822951463276778,2.1591243692188975,0.2722808300080889,44.711869279206816,-10.576261441586363
FL-5,FL,5,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,497450,92795,107690,59075,14862,2346,606741,409497,65881,77684,42703,11078,1659,349884,131968,210584,64.66932130038052,12.063503206490722,13.99987779844804,7.679847534063683,1.932084537473626,0.30498387329519083,67.49123596394507,10.858175069757936,12.803486166255453,7.038093684125516,1.8258202429043036,0.27342803601536736,38.524953875615964,-22.95009224876807
FL-6,FL,6,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,548571,88354,99968,16943,16642,1396,634516,474364,62028,71174,13068,13076,1020,350988,130987,213132,71.31513570222342,11.486165874306604,12.996005049264125,2.2026179732482603,2.163487476290949,0.18148230482527128,74.7599745317691,9.775640015381803,11.2170536282773,2.0595225337107337,2.0607833372208106,0.16075244753481394,38.064448635501094,-23.87110272899782
FL-7,FL,7,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,472857,159630,90635,39599,16007,1707,616306,398072,116922,64914,29100,12048,1210,357166,160612,188548,61.47219069682185,20.752163552477118,11.782699640285431,5.1479353787793105,2.080936427892634,0.22191281829279233,64.58999263352945,18.971420041343098,10.53275483282655,4.721680463925388,1.9548730663014802,0.19633104334535117,45.999541757360525,-8.000916485278955
FL-8,FL,8,2026,2020 Census,FL-2026-Congressional-district-data.zip,769220,503429,121318,94859,37639,16910,2165,627948,430100,89424,68316,28576,13039,1577,365714,154669,201820,65.44668625360755,15.771560801851226,12.33184264579704,4.893138503939055,2.198330776630873,0.28145394035516497,68.49293253581507,14.240669609585508,10.879244778230044,4.550695280500933,2.0764458203545515,0.2511354443361552,43.386752466415516,-13.226495067168972
FL-9,FL,9,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,349169,301573,90743,28530,14662,1835,606265,298048,220605,64670,21337,11181,1278,293461,134943,153044,45.39254648534036,39.20498790334637,11.796739818595697,3.708947103628216,1.9060842072694324,0.23855302962347621,49.16134033797102,36.38755329765037,10.666952570245684,3.5194180762537832,1.8442430290384568,0.210798908068254,46.85732342084886,-6.285353158302285
FL-10,FL,10,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,251279,244082,232426,40282,13913,2297,605765,217040,184224,168631,31986,10879,1717,280370,181296,92984,32.66668486689781,31.731062984499903,30.2157637401995,5.236726506426631,1.8087129706547274,0.2986137923951634,35.829075631639334,30.41179335220754,27.837692834680116,5.280265449472981,1.7959109555685786,0.2834432494449168,66.09887705993874,32.197754119877494
FL-11,FL,11,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,447500,168639,91751,44077,13648,1936,622027,384561,123284,66937,32919,10602,1408,336387,141755,188683,58.175738831883166,21.923348426525017,11.927781482824832,5.730082772051205,1.7742625331341708,0.251683196376594,61.8238436595196,19.819718436659503,10.761108440630391,5.292214003572192,1.7044276213090428,0.22635673371091608,42.89912177170906,-14.20175645658187
FL-12,FL,12,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,429649,203894,92266,38977,15264,1609,611856,360307,151776,65458,28518,11613,1118,321516,148216,165816,55.85507935950787,26.50655663326924,11.99473233310063,5.067074351844268,1.984345201184055,0.20917265649273745,58.88754870427029,24.805836667451164,10.698268873721922,4.660900604063701,1.8979956068094455,0.1827227321461259,47.197737810159474,-5.6045243796810515
FL-13,FL,13,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,567259,91148,59474,36497,15175,1646,643737,494870,66182,41381,28007,11992,1154,367038,163048,194847,73.74460655650327,11.849390487259187,7.731718192821049,4.744670257312268,1.972775054243189,0.21398271758051327,76.87456212707984,10.280906643551637,6.428246317983898,4.350689800337715,1.8628725706305524,0.17926575604633568,45.55749591360595,-8.885008172788108
FL-14,FL,14,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,396612,218043,114827,37890,16278,1896,595835,328718,155046,79813,27812,12361,1345,314256,143520,163689,51.56021481472815,28.34594999356492,14.927699581784688,4.925762557184476,2.1161668753193164,0.24648313033575525,55.169300225733636,26.021633505920263,13.395151342234008,4.6677351951463075,2.074567623587067,0.22573363431151242,46.71738132671894,-6.565237346562112
FL-15,FL,15,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,463357,128095,130612,39170,15842,1680,619782,396132,92649,93253,29211,11997,1120,319530,141103,170736,60.237175012122655,16.652561487530892,16.979775643150667,5.092164670491315,2.0594861554741746,0.21840277371522618,63.9147313087505,14.948643232620501,15.046096853409747,4.713108802772588,1.9356806102790982,0.18070870080124948,45.248669986755985,-9.502660026488028
FL-16,FL,16,2026,2020 Census,FL-2026-Congressional-district-data.zip,769221,511146,119152,104272,22520,13295,1299,635485,449118,82021,76140,17148,10299,915,352529,162055,183154,66.44982391276369,15.489956722450374,13.555532155258371,2.9276371809921984,1.7283719503237691,0.1688721446762374,70.6732653013053,12.90683493709529,11.981400033045627,2.6984114495228053,1.6206519430041622,0.14398451576355067,46.944025213711114,-6.111949572577772
