race_id,state,district,region,district_type,college_share_tier,white_share_tier,black_share_tier,hispanic_share_tier,median_income_tier,pres_2020_margin_dem,pres_2024_margin_dem,dra_map_year,dra_population_dataset,dra_source_zip,total_population,white_population,hispanic_population,black_population,asian_population,native_population,pacific_population,voting_age_population,white_vap,hispanic_vap,black_vap,asian_vap,native_vap,pacific_vap,dra_composite_total_votes,dra_composite_dem_votes,dra_composite_rep_votes,white_population_share,hispanic_population_share,black_population_share,asian_population_share,native_population_share,pacific_population_share,white_vap_share,hispanic_vap_share,black_vap_share,asian_vap_share,native_vap_share,pacific_vap_share,dra_composite_dem_two_party_share,dra_composite_margin_dem,dra_data_available,dra_data_status,presidential_swing_2020_to_2024_dem,dra_composite_minus_2020_margin_dem,dra_composite_minus_2024_margin_dem
CA-23,CA,23,Pacific,Rural,Low,Low,Low,High,,-12.1,-19.3,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,299755.0,324842.0,80938.0,42800.0,34692.0,6021.0,575877.0,250726.0,223022.0,56034.0,32807.0,25439.0,4191.0,232785.0,94992.0,133712.0,39.43802248752082,42.73865690611078,10.648812076845958,5.631089931663829,4.56434046517013,0.7921680485642036,43.538116646436656,38.727367128744504,9.730202803723712,5.696876242669876,4.4174363622787505,0.7277595736589584,41.53490975234365,-16.93018049531272,True,available,-7.200000000000001,-4.830180495312719,2.369819504687282
CA-24,CA,24,Pacific,Mixed,High,Medium,Low,High,,29.0,24.9,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760065.0,378230.0,294734.0,19323.0,56034.0,30452.0,4067.0,611943.0,330713.0,208050.0,15747.0,45092.0,23321.0,2917.0,320590.0,195655.0,117989.0,49.762849230000064,38.77747297928467,2.542282567938269,7.372264214244835,4.006499444126489,0.5350858150289778,54.043105321900896,33.998264544246766,2.5732788838176104,7.368660152988105,3.810975858862672,0.4766783834442096,62.381234775733,24.76246955146599,True,available,-4.100000000000001,-4.2375304485340095,-0.1375304485340081
CA-25,CA,25,Pacific,Mixed,Low,Low,Low,Very High,,16.5,5.8,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,217879.0,464876.0,38178.0,35419.0,33630.0,3625.0,579383.0,192870.0,325436.0,27286.0,26302.0,22373.0,2269.0,214272.0,121310.0,89810.0,28.665800075256623,61.16258324934939,5.022984846052843,4.6599900534953544,4.424615757052677,0.4769322664084435,33.28886073633503,56.16940780105733,4.709492684459158,4.539656841847275,3.861521653206946,0.3916235029332928,57.46021220159151,14.920424403183024,True,available,-10.7,-1.5795755968169765,9.120424403183023
CA-26,CA,26,Pacific,Suburban,High,Medium,Low,High,,22.40000000000001,15.2,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,325269.0,317496.0,27666.0,83629.0,26469.0,4375.0,586171.0,273185.0,222823.0,19092.0,63090.0,19768.0,2980.0,307045.0,178798.0,122414.0,42.79477993387425,41.772106932678305,3.639942268247404,11.002845801751688,3.482456151891873,0.5756071504222654,46.60500092976282,38.0133101091661,3.257070035876903,10.763070844514656,3.3723947448782012,0.508384072224658,59.35952086902248,18.719041738044965,True,available,-7.20000000000001,-3.6809582619550447,3.5190417380449652
CA-27,CA,27,Pacific,Mixed,Medium,Low,Medium,High,,19.6,9.7,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,236158.0,346015.0,91928.0,84756.0,27070.0,3850.0,573673.0,197152.0,243035.0,64943.0,64206.0,19575.0,2739.0,257974.0,149226.0,103511.0,31.07068192672488,45.524276149339464,12.094723228346975,11.151122203700464,3.5615281284413083,0.5065342923715935,34.36661652195589,42.364726943746696,11.320560667836904,11.192090267452016,3.412222642515858,0.4774496969527936,59.04398643649327,18.087972872986544,True,available,-9.900000000000002,-1.5120271270134573,8.387972872986545
CA-28,CA,28,Pacific,Mixed,High,Low,Low,Medium,,32.7,25.2,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760065.0,200882.0,210705.0,39703.0,309055.0,18006.0,3074.0,617402.0,173734.0,158745.0,30785.0,252396.0,14332.0,2296.0,289825.0,186892.0,97684.0,26.429581680514165,27.721971147204517,5.223632189352227,40.66165393749219,2.3690079137968465,0.4044390940248531,28.139526596933603,25.711772880554324,4.986216435968785,40.88033404491725,2.3213400669256012,0.3718808815002219,65.67384459687395,31.347689193747893,True,available,-7.5000000000000036,-1.3523108062521096,6.147689193747894
CA-29,CA,29,Pacific,Urban,Low,Low,Low,Very High,,49.900000000000006,33.6,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,173399.0,477560.0,41594.0,71093.0,29034.0,3035.0,594802.0,149431.0,354370.0,31306.0,57598.0,21631.0,1923.0,212819.0,163487.0,45166.0,22.81367670702281,62.83138569545277,5.472419500411807,9.353529825041509,3.8199314270076545,0.399307428565414,25.12281397843316,59.5778090860488,5.263264077793955,9.683558562345116,3.636672371646363,0.3233008631443741,78.35353433691344,56.70706867382688,True,available,-16.300000000000004,6.807068673826876,23.10706867382688
CA-30,CA,30,Pacific,Mixed,Very High,Medium,Low,Medium,,44.99999999999999,39.9,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,421462.0,178511.0,37865.0,115816.0,16574.0,2955.0,649328.0,370538.0,142712.0,31706.0,97701.0,13788.0,2280.0,309244.0,230255.0,73616.0,55.45071085932011,23.486249878300043,4.981804211739507,15.237624101064908,2.1806001057802873,0.3887820268239863,57.064842421703666,21.978414607101495,4.882894315353719,15.046478821181283,2.1234260651011505,0.3511322474927925,75.77393038493308,51.54786076986616,True,available,-5.099999999999994,6.547860769866169,11.647860769866163
CA-31,CA,31,Pacific,Suburban,Medium,Low,Low,Very High,,25.1,12.2,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,142414.0,429185.0,35896.0,156798.0,27923.0,3665.0,599214.0,125262.0,318549.0,26640.0,127749.0,21377.0,2664.0,253920.0,156452.0,92505.0,18.73705704504609,56.46680682993319,4.722747761378617,20.629524278154793,3.673759910323577,0.4821949672791573,20.90438474401466,53.161141094834235,4.445824029478617,21.319428451271165,3.5675067671983633,0.4445824029478617,62.84298091638315,25.6859618327663,True,available,-12.900000000000002,0.5859618327662979,13.4859618327663
CA-32,CA,32,Pacific,Suburban,Very High,Medium,Low,Medium,,33.7,25.0,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760065.0,405502.0,189453.0,40523.0,117321.0,17071.0,3283.0,619152.0,345723.0,141119.0,31404.0,93552.0,13046.0,2454.0,322600.0,214260.0,102635.0,53.35096340444567,24.925894495865485,5.331517699144152,15.435653529632337,2.2459921190950776,0.4319367422523074,55.8381463679355,22.792303020906015,5.072098612295527,15.109698426234592,2.10707548388764,0.3963485541514846,67.61230060430111,35.224601208602216,True,available,-8.700000000000003,1.5246012086022134,10.224601208602216
CA-33,CA,33,Pacific,Suburban,Low,Low,Medium,Very High,,25.9,9.8,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,138544.0,459436.0,94798.0,70671.0,30747.0,5113.0,555062.0,115624.0,316848.0,67659.0,52444.0,21173.0,3258.0,205722.0,127720.0,73974.0,18.227866753851963,60.44677640260661,12.47232151902398,9.29799609771244,4.045301269493347,0.6727038537392098,20.830826105912493,57.08335285067254,12.189449106586292,9.448313882052815,3.814528827410271,0.5869614565580061,63.323648695548705,26.647297391097403,True,available,-16.099999999999998,0.7472973910974048,16.847297391097403
CA-34,CA,34,Pacific,Urban,Medium,Low,Low,Very High,,64.2,50.6,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,82569.0,497280.0,43195.0,142435.0,30645.0,3067.0,610534.0,75535.0,376198.0,34589.0,124324.0,26973.0,1978.0,197128.0,165886.0,27208.0,10.863384412163663,65.42581114559637,5.6830516257119434,18.739795307518943,4.031881399929217,0.4035170583645915,12.371956352963144,61.61786239586984,5.665368349674219,20.36315749819011,4.417935774256635,0.323978680957981,85.90945342682838,71.81890685365677,True,available,-13.600000000000001,7.6189068536567675,21.21890685365677
CA-35,CA,35,Pacific,Urban,Low,Low,Low,Very High,,23.5,7.7,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,140468.0,446255.0,58639.0,117674.0,29619.0,4817.0,577039.0,120955.0,319535.0,44031.0,89780.0,21377.0,3409.0,214516.0,130644.0,79814.0,18.48102664768586,58.71266442651033,7.714987908944749,15.482076556509568,3.8968984272418448,0.6337607523557165,20.961321505132236,55.37493999539026,7.630506776838307,15.55874039709621,3.704602288580148,0.5907746270182778,62.076043676172915,24.15208735234584,True,available,-15.8,0.6520873523458413,16.452087352345842
CA-36,CA,36,Pacific,Urban,Very High,Medium,Medium,Medium,,44.1,39.0,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,420849.0,126932.0,39243.0,161956.0,14593.0,4551.0,634602.0,365202.0,98080.0,30729.0,130379.0,11578.0,3485.0,354858.0,249663.0,98302.0,55.37005996847642,16.70012867303629,5.1631042567356,21.308149555433346,1.9199648451581837,0.5987637915654693,57.54819556194276,15.455356270544373,4.842247581949001,20.54500300976045,1.824450600533878,0.5491630975004806,71.74945756038682,43.49891512077364,True,available,-5.100000000000001,-0.601084879226363,4.498915120773638
CA-37,CA,37,Pacific,Urban,Medium,Low,High,Very High,,73.3,60.4,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,99490.0,409691.0,193744.0,60398.0,27007.0,2855.0,592275.0,86465.0,298131.0,156977.0,50445.0,22198.0,1895.0,225636.0,198574.0,23557.0,13.089652740683048,53.90202956059079,25.490417937389648,7.946415179734392,3.55324406038423,0.3756252746472017,14.598792790511164,50.33658351272635,26.50407327677177,8.517158414587819,3.747921151492128,0.3199527246633742,89.39499664612323,78.78999329224646,True,available,-12.899999999999999,5.489993292246467,18.389993292246466
CA-38,CA,38,Pacific,Urban,Medium,Low,Low,Very High,,28.0,12.3,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,101616.0,450094.0,16889.0,196613.0,26207.0,3134.0,592018.0,86641.0,335136.0,10119.0,159257.0,19535.0,1968.0,236170.0,149694.0,82082.0,13.36934770224204,59.21767423135066,2.2220409516529465,25.86785112365094,3.4479855065408707,0.4123320707253439,14.63485907523082,56.60908958849224,1.7092385704488715,26.900702343509824,3.299730751429855,0.3324223249968751,64.58563440563303,29.17126881126605,True,available,-15.7,1.1712688112660494,16.87126881126605
CA-39,CA,39,Pacific,Suburban,Low,Low,Medium,Very High,,26.0,9.5,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,148509.0,473263.0,81601.0,57765.0,31797.0,5566.0,560865.0,125727.0,328326.0,58340.0,44170.0,21740.0,3761.0,201903.0,124249.0,73627.0,19.53893538332805,62.2659581326383,10.736027218653092,7.599987895803922,4.183446985594691,0.7323038626857895,22.416624321360754,58.5392206680752,10.401790092089897,7.875335419396825,3.8761555811113193,0.6705713496117605,62.791344074066586,25.582688148133176,True,available,-16.5,-0.41731185186682396,16.082688148133176
CA-40,CA,40,Pacific,Suburban,High,Medium,Low,Medium,,-7.699999999999996,-12.2,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,359388.0,243980.0,44617.0,103710.0,23671.0,6624.0,581307.0,294097.0,168281.0,31406.0,77859.0,16712.0,4492.0,308060.0,130119.0,172481.0,47.283788513102806,32.09984396091918,5.870148118716006,13.644867682543358,3.114334807766694,0.8715032641902151,50.59237201685168,28.94873104917023,5.402652987147927,13.393783319313204,2.8749008699361953,0.7727414257870626,43.00033046926636,-13.999339061467284,True,available,-4.5000000000000036,-6.299339061467288,-1.7993390614672844
CA-41,CA,41,Pacific,Urban,Medium,Low,Low,Very High,,25.799999999999997,14.1,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760065.0,163158.0,461976.0,41025.0,95336.0,30513.0,5538.0,590880.0,141516.0,341426.0,29082.0,74938.0,22929.0,3910.0,273131.0,168119.0,99391.0,21.46632195930611,60.781117404432514,5.39756468196799,12.543137757954913,4.0145250735134494,0.728621894180103,23.95004061738424,57.78262929867317,4.921811535337124,12.682439750880045,3.8804833468724618,0.6617248849174113,62.84587492056371,25.691749841127436,True,available,-11.699999999999998,-0.10825015887256129,11.591749841127436
CA-42,CA,42,Pacific,Urban,High,Medium,Low,Medium,,19.700000000000003,13.1,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,343883.0,240878.0,55354.0,111032.0,22928.0,7077.0,620533.0,301502.0,176811.0,42725.0,89548.0,18347.0,5402.0,316371.0,180959.0,128471.0,45.24377456197941,31.691679812437588,7.282779018165503,14.60818585729942,3.0165761702586744,0.9311021265230566,48.58758518886183,28.49340808627422,6.885209972717003,14.430819956392329,2.9566517816135485,0.8705419373345172,58.48140128623598,16.962802572471965,True,available,-6.600000000000003,-2.737197427528038,3.8628025724719652
CA-43,CA,43,Pacific,Urban,Low,Low,High,Very High,,63.8,48.9,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,52450.0,433512.0,201912.0,75741.0,27444.0,5906.0,569643.0,45349.0,307997.0,155908.0,60171.0,19946.0,4233.0,211941.0,176300.0,32003.0,6.900707437633788,57.03602445573877,26.56502650424239,9.965042555458927,3.610734316843121,0.7770367612328913,7.960950981579691,54.06842531199365,27.3694226032796,10.562931520267956,3.5014912848924675,0.7430969923267731,84.63632304863589,69.27264609727176,True,available,-14.899999999999999,5.472646097271763,20.372646097271762
CA-44,CA,44,Pacific,Urban,Low,Low,Medium,Very High,,53.10000000000001,35.1,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,60389.0,535795.0,86054.0,81117.0,31427.0,8851.0,577278.0,54019.0,391215.0,63997.0,65567.0,23573.0,6538.0,200517.0,157022.0,39667.0,7.945220618708614,70.49312757954233,11.321896622271458,10.672348621897806,4.134767066587551,1.1645026030599934,9.357536576831269,67.7689085674493,11.085993230298056,11.357959250135982,4.083474513146179,1.1325565845225352,79.83262917600882,59.66525835201765,True,available,-18.000000000000007,6.5652583520176435,24.56525835201765
CA-45,CA,45,Pacific,Urban,Medium,Low,Low,High,,10.1,3.9,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,151712.0,263412.0,26743.0,316279.0,19358.0,6717.0,603306.0,132700.0,190963.0,19128.0,255728.0,14321.0,5065.0,257454.0,142659.0,110054.0,19.960371862443523,34.656464043911974,3.5185102346375183,41.61204421721271,2.546884086381972,0.8837390437146248,21.995471618051205,31.65275995929097,3.1705303776193174,42.38777668380556,2.373753949073936,0.8395407968758806,56.45099381511834,12.901987630236672,True,available,-6.199999999999999,2.801987630236672,9.001987630236671
CA-46,CA,46,Pacific,Urban,Low,Low,Low,Very High,,28.200000000000003,16.1,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,132689.0,486278.0,23761.0,119649.0,31768.0,5503.0,579828.0,116973.0,346791.0,15716.0,96490.0,24915.0,3751.0,200578.0,127295.0,69223.0,17.45756289585378,63.97839135022485,3.1261758847258,15.741922412001063,4.179637031520947,0.7240160722884592,20.173741178418428,59.80928827169436,2.7104589636926812,16.641141855860702,4.296963927233594,0.6469159819808633,64.77523687397593,29.55047374795184,True,available,-12.100000000000001,1.3504737479518383,13.45047374795184
CA-47,CA,47,Pacific,Suburban,Very High,Medium,Low,Medium,,16.1,10.0,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760065.0,353573.0,137878.0,21860.0,238792.0,13660.0,4246.0,607214.0,299582.0,101553.0,16291.0,182129.0,10102.0,2966.0,308515.0,167805.0,134821.0,46.5187845776348,18.140290633037964,2.876069809818897,31.417312992967705,1.7972147118996402,0.558636432410386,49.33713649553535,16.724416762459363,2.682909155586004,29.9942030322094,1.6636638812675597,0.4884604109918414,55.4496308975435,10.899261795087003,True,available,-6.100000000000001,-5.200738204912998,0.8992617950870034
CA-48,CA,48,Pacific,Mixed,Medium,Medium,Low,High,,7.200000000000003,3.4,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,325779.0,304909.0,44321.0,74155.0,31929.0,7238.0,580265.0,274728.0,208488.0,30504.0,54558.0,23016.0,5084.0,267893.0,133722.0,128944.0,42.861935674007256,40.1161214947123,5.831204132272724,9.756389576694655,4.20081940252557,0.9522857225556728,47.34526466355889,35.929790699077145,5.256908481469673,9.402255865854396,3.9664635985282586,0.8761514135782789,50.909520074924046,1.819040149848096,True,available,-3.800000000000003,-5.380959850151907,-1.580959850151904
CA-49,CA,49,Pacific,Suburban,Very High,Medium,Low,Medium,,15.200000000000005,12.1,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,434796.0,164145.0,26638.0,121957.0,18805.0,7387.0,591574.0,356610.0,116236.0,19096.0,88280.0,13692.0,5173.0,334172.0,179136.0,148315.0,57.20495693142841,21.596122447100058,3.504691033816756,16.045559141496735,2.474123991700732,0.97188800461012,60.281553956056214,19.648598484720424,3.22799852596632,14.922900600770149,2.314503341931863,0.8744468147687356,54.70620031699399,9.412400633987986,True,available,-3.100000000000005,-5.787599366012019,-2.687599366012014
CA-50,CA,50,Pacific,Mixed,Very High,Medium,Low,Medium,,21.09999999999999,18.2,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,417088.0,140896.0,32977.0,154045.0,18609.0,6928.0,627559.0,360378.0,104836.0,25286.0,123448.0,13949.0,5200.0,330968.0,186481.0,137181.0,54.87523451910755,18.537337547002497,4.338702165338273,20.26731889072791,2.448340012577855,0.9114997908076404,57.42535761577796,16.705361567597627,4.0292625872627115,19.671138490564235,2.2227392165517506,0.8286073500658903,57.615969746216734,15.231939492433463,True,available,-2.8999999999999915,-5.868060507566527,-2.968060507566536
CA-51,CA,51,Pacific,Mixed,High,Medium,Low,Medium,,22.9,18.2,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760067.0,385587.0,205434.0,68684.0,88812.0,24538.0,8772.0,608756.0,328618.0,148586.0,50274.0,70206.0,18237.0,6371.0,316762.0,186930.0,123290.0,50.73065927082744,27.028406706250895,9.036571775909229,11.684759369897654,3.2283996016140684,1.1541087825152256,53.981890938241264,24.408137250392603,8.258481230575141,11.532699472366597,2.9957815610852294,1.0465605267134943,60.257236799690546,20.514473599381084,True,available,-4.699999999999999,-2.3855264006189145,2.3144735993810848
CA-52,CA,52,Pacific,Mixed,Low,Low,Low,Very High,,33.3,17.5,2026.0,2020 Census adjusted,CA-2026-Congressional-district-data.zip,760066.0,117198.0,459616.0,68467.0,122027.0,29206.0,8184.0,580170.0,101922.0,333445.0,50356.0,95145.0,19792.0,5903.0,234203.0,156252.0,73531.0,15.419450416148072,60.47053808485053,9.008033512879145,16.054789978765,3.842561040751724,1.0767485981480556,17.56760949376907,57.47367151007463,8.67952496682007,16.399503593774238,3.4114138959270557,1.0174603995380664,67.99980851499024,35.99961702998046,True,available,-15.799999999999997,2.699617029980466,18.499617029980463
CO-1,CO,1,Mountain West,Urban,Very High,Medium,Low,Medium,,61.3,55.9,2022.0,2020 Census,CO-2022-Congressional-district-data.zip,721714.0,392965.0,200616.0,77809.0,39732.0,25596.0,2965.0,586410.0,344786.0,143369.0,56656.0,30722.0,19566.0,2094.0,346104.0,264460.0,69088.0,54.44885370105055,27.79716064812377,10.7811404517579,5.505227832631762,3.546557223498505,0.4108275577306245,58.7960641871728,24.4485939871421,9.661499633362324,5.238996606469876,3.3365733872205454,0.3570880442011562,79.28693921114802,58.57387842229604,True,available,-5.399999999999999,-2.7261215777039567,2.673878422296042
CO-2,CO,2,Mountain West,Suburban,Very High,Very High,Low,Low,,39.900000000000006,39.8,2022.0,2020 Census,CO-2022-Congressional-district-data.zip,721720.0,549122.0,102698.0,13401.0,36784.0,18133.0,2015.0,585162.0,460289.0,71618.0,9482.0,27833.0,13527.0,1473.0,401204.0,260801.0,123406.0,76.08518539045613,14.229618134456576,1.8568142770049327,5.096713406861387,2.5124702100537606,0.2791941473147481,78.66009754563693,12.239003899774763,1.62040597304678,4.756460604072035,2.3116675382201852,0.251725163288115,67.88033534006408,35.76067068012816,True,available,-0.10000000000000853,-4.139329319871848,-4.03932931987184
